record_id,source_id,sequence,Experiment,harvest_year,plots,start_date_orig,start date,end_date_orig,end_date,type,flag,orig_record,record,Column,rate,unit,water_volume,water_volume_unit
,4573,,R/HB/2,1987,all plots,06-Nov-86,,,,diary record,,glyphosate at 1.4 kg in 200 1,Glyphosate,1.4,kg/ha,200,l/ha,
,4574,,R/HB/2,1987,all plots,28-Nov-86,,,,diary record,,"Silicate of soda, K and P applied","P, K and silicate of soda applied",,,,,
,4575,,R/HB/2,1987,all plots,02-Dec-86,,,,diary record,,"FYM applied, ploughed",FYM applied,,,,,
,4575,,R/HB/2,1987,all plots,02-Dec-86,,,,diary record,,"FYM applied, ploughed",Ploughed,,,,,
,4576,,R/HB/2,1987,all plots,16-Mar-87,,,,diary record,,"spring-tine cultivated, seed sown",Spring-tine cultivated,,,,,
,4576,,R/HB/2,1987,all plots,16-Mar-87,,,,diary record,,"spring-tine cultivated, seed sown",Seed sown,,,,,
,4577,,R/HB/2,1987,all plots,24-Apr-87,,,,diary record,,N applied,N applied,,,,,
,4578,,R/HB/2,1987,all plots,05-May-87,,,,diary record,,"Clopyralid at 0.07 kg and bromoxynil at 0.34 kg with mecoprop at 2.5 kg in 200 1,",Clopyralid,0.07,kg/ha,200,l/ha,
,4578,,R/HB/2,1987,all plots,05-May-87,,,,diary record,,"Clopyralid at 0.07 kg and bromoxynil at 0.34 kg with mecoprop at 2.5 kg in 200 1,",Bromoxynil,0.34,kg/ha,200,l/ha,
,4578,,R/HB/2,1987,all plots,05-May-87,,,,diary record,,"Clopyralid at 0.07 kg and bromoxynil at 0.34 kg with mecoprop at 2.5 kg in 200 1,",Mecoprop,2.5,kg/ha,200,l/ha,
,4579,,R/HB/2,1987,all plots,29-May-87,,,,diary record,,Tridemorph at 0.52 kg in 200 1.,Tridemorph,0.52,kg/ha,200,l/ha,
,4580,,R/HB/2,1987,all plots,21-Aug-87,,,,diary record,,combine harvested,Combine harvested,,,,,
,4581,,R/HB/2,1988,all plots,11-Jan-88,,,,diary record,,"Silicate of soda, P and K applied","P, K and silicate of soda applied",,,,,
,4582,,R/HB/2,1988,all plots,15-Jan-88,,,,diary record,,"FYM applied, ploughed",FYM applied,,,,,
,4582,,R/HB/2,1988,all plots,15-Jan-88,,,,diary record,,"FYM applied, ploughed",Ploughed,,,,,
,4583,,R/HB/2,1988,all plots,22-Feb-88,,,,diary record,,"spring-tine cultivated, rotary harrowed, seed sown",Spring-tine cultivated,,,,,
,4583,,R/HB/2,1988,all plots,22-Feb-88,,,,diary record,,"spring-tine cultivated, rotary harrowed, seed sown",Rotary harrowed,,,,,
,4583,,R/HB/2,1988,all plots,22-Feb-88,,,,diary record,,"spring-tine cultivated, rotary harrowed, seed sown",Seed sown,,,,,
,4584,,R/HB/2,1988,all plots,12-Apr-88,,,,diary record,,N applied,N applied,,,,,
,4585,,R/HB/2,1988,all plots,10-May-88,,,,diary record,,mecoprop at 2.4 kg with clopyralid at 0.05 kg and bromoxynil at 0.24 kg in 200 1.,Mecoprop,2.4,kg/ha,200,l/ha,
,4585,,R/HB/2,1988,all plots,10-May-88,,,,diary record,,mecoprop at 2.4 kg with clopyralid at 0.05 kg and bromoxynil at 0.24 kg in 200 1.,Clopyralid,0.05,kg/ha,200,l/ha,
,4585,,R/HB/2,1988,all plots,10-May-88,,,,diary record,,mecoprop at 2.4 kg with clopyralid at 0.05 kg and bromoxynil at 0.24 kg in 200 1.,Bromoxynil,0.24,kg/ha,200,l/ha,
,4586,,R/HB/2,1988,all plots,20-May-88,,,,diary record,,propiconazole at 0.12 kg and Tridemorph at 0.25 kg in 200 1,Propiconazole,0.12,kg/ha,200,l/ha,
,4586,,R/HB/2,1988,all plots,20-May-88,,,,diary record,,propiconazole at 0.12 kg and Tridemorph at 0.25 kg in 200 1,Tridemorph,0.25,kg/ha,200,l/ha,
,4587,,R/HB/2,1988,all plots,17-Jun-88,,,,diary record,,propiconazole at 0.12 kg and Tridemorph at 0.25 kg in 200 1,Propiconazole,0.12,kg/ha,200,l/ha,
,4587,,R/HB/2,1988,all plots,17-Jun-88,,,,diary record,,propiconazole at 0.12 kg and Tridemorph at 0.25 kg in 200 1,Tridemorph,0.25,kg/ha,200,l/ha,
,4588,,R/HB/2,1988,all plots,15-Aug-88,,,,diary record,,combine harvested,Combine harvested,,,,,
,4589,,R/HB/2,1989,all plots,02-Oct-88,,,,diary record,,glyphosate at 1.4 kg in 200 1,Glyphosate,1.4,kg/ha,200,l/ha,
,4590,,R/HB/2,1989,all plots,28-Nov-88,,,,diary record,,Chalk at 2.5 t.,Chalk,2.5,tonnes/ha,,,
,4591,,R/HB/2,1989,all plots,07-Dec-88,,,,diary record,,Silicate of soda applied,Silicate of soda applied,,,,,
,4592,,R/HB/2,1989,all plots,08-Dec-88,,,,diary record,,Mg and K applied,K and Mg applied,,,,,
,4593,,R/HB/2,1989,all plots,09-Dec-88,,,,diary record,,P applied,P applied,,,,,
,4594,,R/HB/2,1989,all plots,13-Dec-88,,,,diary record,,"FYM applied, ploughed",FYM applied,,,,,
,4594,,R/HB/2,1989,all plots,13-Dec-88,,,,diary record,,"FYM applied, ploughed",Ploughed,,,,,
,4595,,R/HB/2,1989,all plots,07-Feb-89,,,,diary record,,"spring-tine cultivated twice, seed sown",Spring-tine cultivated twice,,,,,
,4595,,R/HB/2,1989,all plots,07-Feb-89,,,,diary record,,"spring-tine cultivated twice, seed sown",Seed sown,,,,,
,4596,,R/HB/2,1989,all plots,31-Mar-89,,,,diary record,,N applied,N applied,,,,,
,4597,,R/HB/2,1989,all plots,03-May-89,,,,diary record,,mecoprop at 1.6 kg with ioxynil at 0.20 kg and bromoxynil at 0.20 kg in 200 1.,Mecoprop,1.6,kg/ha,200,l/ha,
,4597,,R/HB/2,1989,all plots,03-May-89,,,,diary record,,mecoprop at 1.6 kg with ioxynil at 0.20 kg and bromoxynil at 0.20 kg in 200 1.,Ioxynil,0.2,kg/ha,200,l/ha,
,4597,,R/HB/2,1989,all plots,03-May-89,,,,diary record,,mecoprop at 1.6 kg with ioxynil at 0.20 kg and bromoxynil at 0.20 kg in 200 1.,Bromoxynil,0.2,kg/ha,200,l/ha,
,4598,,R/HB/2,1989,all plots,09-Jun-89,,,,diary record,,propiconazole at 0.12 kg with fenpropimorph at 0.75 kg in 200 1.,Propiconazole,0.12,kg/ha,200,l/ha,
,4598,,R/HB/2,1989,all plots,09-Jun-89,,,,diary record,,propiconazole at 0.12 kg with fenpropimorph at 0.75 kg in 200 1.,Fenpropimorph,0.75,kg/ha,200,l/ha,
,4599,,R/HB/2,1989,all plots,01-Aug-89,,,,diary record,,combine harvested,Combine harvested,,,,,
,4600,,R/HB/2,1990,all plots,02-Oct-89,,,,diary record,,glyphosate at 1.4 kg in 200 1,Glyphosate,1.4,kg/ha,200,l/ha,
,4601,,R/HB/2,1990,all plots,29-Nov-89,,,,diary record,,P and silicate of soda applied,P and silicate of soda applied,,,,,
,4602,,R/HB/2,1990,all plots,30-Nov-89,,,,diary record,,K applied,K applied,,,,,
,4603,,R/HB/2,1990,all plots,04-Dec-89,,,,diary record,,FYM applied,FYM applied,,,,,
,4604,,R/HB/2,1990,all plots,06-Dec-89,,,,diary record,,ploughed,Ploughed,,,,,
,4605,,R/HB/2,1990,all plots,05-Mar-90,,,,diary record,,"spring-tine cultivated three times, seed sown",Spring-tine cultivated three times,,,,,
,4605,,R/HB/2,1990,all plots,05-Mar-90,,,,diary record,,"spring-tine cultivated three times, seed sown",Seed sown,,,,,
,4606,,R/HB/2,1990,all plots,10-Apr-90,,,,diary record,,N applied,N applied,,,,,
,4607,,R/HB/2,1990,all plots,10-May-90,,,,diary record,,demeton-s-methyl at 0.24 kg in 200 1,Demeton-s-methyl,0.24,kg/ha,200,l/ha,
,4608,,R/HB/2,1990,all plots,14-May-90,,,,diary record,,"mecoprop at 1.6 kg, bromoxynil at 0.20 kg and ioxynil at 0.20 kg and Fenpropimorph at 0.75 kg in 200 l",Mecoprop,1.6,kg/ha,200,l/ha,
,4608,,R/HB/2,1990,all plots,14-May-90,,,,diary record,,"mecoprop at 1.6 kg, bromoxynil at 0.20 kg and ioxynil at 0.20 kg and Fenpropimorph at 0.75 kg in 200 l",Bromoxynil,0.2,kg/ha,200,l/ha,
,4608,,R/HB/2,1990,all plots,14-May-90,,,,diary record,,"mecoprop at 1.6 kg, bromoxynil at 0.20 kg and ioxynil at 0.20 kg and Fenpropimorph at 0.75 kg in 200 l",Ioxynil,0.2,kg/ha,200,l/ha,
,4608,,R/HB/2,1990,all plots,14-May-90,,,,diary record,,"mecoprop at 1.6 kg, bromoxynil at 0.20 kg and ioxynil at 0.20 kg and Fenpropimorph at 0.75 kg in 200 l",Fenpropimorph,0.75,kg/ha,200,l/ha,
,4609,,R/HB/2,1990,all plots,06-Aug-90,,,,diary record,,combine harvested,Combine harvested,,,,,
,4610,,R/HB/2,1991,all plots,07-Nov-90,,,,diary record,,glyphosate at 1.4 kg in 200 1,Glyphosate,1.4,kg/ha,200,l/ha,
,4611,,R/HB/2,1991,all plots,21-Nov-90,,,,diary record,,P applied,P applied,,,,,
,4612,,R/HB/2,1991,all plots,28-Nov-90,,,,diary record,,K and silicate of soda applied,K and silicate of soda applied,,,,,
,4613,,R/HB/2,1991,all plots,03-Dec-90,,,,diary record,,"FYM applied, ploughed",FYM applied,,,,,
,4613,,R/HB/2,1991,all plots,03-Dec-90,,,,diary record,,"FYM applied, ploughed",Ploughed,,,,,
,4614,,R/HB/2,1991,all plots,14-Mar-91,,,,diary record,,"spring-tine cultivated, rotary harrowed, seed sown",Spring-tine cultivated,,,,,
,4614,,R/HB/2,1991,all plots,14-Mar-91,,,,diary record,,"spring-tine cultivated, rotary harrowed, seed sown",Rotary harrowed,,,,,
,4614,,R/HB/2,1991,all plots,14-Mar-91,,,,diary record,,"spring-tine cultivated, rotary harrowed, seed sown",Seed sown,,,,,
,4615,,R/HB/2,1991,all plots,12-Apr-91,,,,diary record,,N applied,N applied,,,,,
,4616,,R/HB/2,1991,all plots,24-May-91,,,,diary record,,"mecoprop at 1.1 kg, ioxynil at 0.20 kg, bromoxynil at 0.20 kg and linuron at 0.04 kg in 200 1",Mecoprop,1.1,kg/ha,200,l/ha,
,4616,,R/HB/2,1991,all plots,24-May-91,,,,diary record,,"mecoprop at 1.1 kg, ioxynil at 0.20 kg, bromoxynil at 0.20 kg and linuron at 0.04 kg in 200 1",Ioxynil,0.2,kg/ha,200,l/ha,
,4616,,R/HB/2,1991,all plots,24-May-91,,,,diary record,,"mecoprop at 1.1 kg, ioxynil at 0.20 kg, bromoxynil at 0.20 kg and linuron at 0.04 kg in 200 1",Bromoxynil,0.2,kg/ha,200,l/ha,
,4616,,R/HB/2,1991,all plots,24-May-91,,,,diary record,,"mecoprop at 1.1 kg, ioxynil at 0.20 kg, bromoxynil at 0.20 kg and linuron at 0.04 kg in 200 1",Linuron,0.04,kg/ha,200,l/ha,
,4617,,R/HB/2,1991,all plots,04-Jun-91,,,,diary record,,Tridemorph at 0.52 kg in 200 1,Tridemorph,0.52,kg/ha,200,l/ha,
,4618,,R/HB/2,1991,all plots,11-Jul-91,,,,diary record,,pirimicarb at 0.14 kg in 200 1,Pirimicarb,0.14,kg/ha,200,l/ha,
,4619,,R/HB/2,1991,all plots,19-Aug-91,,,,diary record,,combine harvested,Combine harvested,,,,,
,4620,,R/CS/10,1968,sawyers i,25-Sep-67,,,,diary record,,ploughed,Ploughed,,,,,
,4621,,R/CS/10,1968,sawyers i,28-Mar-68,,,,diary record,,"'Nitro-chalk' applied, 1.5 cwt N as 'Nitro-chalk' broadcast before planting",Nitro-chalk broadcast before planting,1.5,cwtN/acre,,,
,4622,,R/CS/10,1968,sawyers i,04-Apr-68,,,,diary record,,P and K applied plots rotary cultivated potatoes machine planted,PK applied,,,,,
,4622,,R/CS/10,1968,sawyers i,04-Apr-68,,,,diary record,,P and K applied plots rotary cultivated potatoes machine planted,Plots rotary cultivated,,,,,
,4622,,R/CS/10,1968,sawyers i,04-Apr-68,,,,diary record,,P and K applied plots rotary cultivated potatoes machine planted,Potatoes machine planted,,,,,
,4623,,R/CS/10,1968,sawyers i,03-May-68,,,,diary record,,paraquat at 0.38 lb ion and linuron at 0.75 lb in 36 gals.,Paraquat,0.38,lb ion/acre,36,gallons/acre,
,4623,,R/CS/10,1968,sawyers i,03-May-68,,,,diary record,,paraquat at 0.38 lb ion and linuron at 0.75 lb in 36 gals.,Linuron,0.75,lb/acre,36,gallons/acre,
,4624,,R/CS/10,1968,sawyers i,04-Jul-68,,,,diary record,,mancozeb at 1.2 lb in 37 gals,Mancozeb,1.2,lb/acre,37,gallons/acre,
,4625,,R/CS/10,1968,sawyers i,19-Jul-68,,,,diary record,,mancozeb at 1.2 lb in 37 gals,Mancozeb,1.2,lb/acre,37,gallons/acre,
,4626,,R/CS/10,1968,sawyers i,05-Aug-68,,,,diary record,,mancozeb at 1.2 lb in 37 gals,Mancozeb,1.2,lb/acre,37,gallons/acre,
,4627,,R/CS/10,1968,sawyers i,19-Jul-68,,,,diary record,,demeton-s-methyl at 3.5 oz in 37 gals,Demeton-s-methyl,3.5,oz/acre,37,gallons/acre,
,4628,,R/CS/10,1968,sawyers i,30-Aug-68,,,,diary record,,sprayed with undiluted BOV at 15 gals,Sprayed with undiluted BOV,15,gallons/acre,,,sprayed with
,4629,,R/CS/10,1968,sawyers i,03-Oct-68,,,,diary record,,lifted,Lifted,,,,,
,4630,,R/CS/10,1968,sawyers i,,,,,variety,,Majestic,Majestic,,,,,
,4631,,W/CS/10,1968,stackyard series c,15-Nov-67,,,,diary record,,ploughed,Ploughed,,,,,
,4632,,W/CS/10,1968,stackyard series c,26-Mar-68,,,,diary record,,"'Nitro-chalk' applied, 2.0 cwt N as 'Nitro-chalk' broadcast before planting",Nitro-chalk broadcast before planting,2,cwtN/acre,,,
,4633,,W/CS/10,1968,stackyard series c,28-Mar-68,,,,diary record,,P and K applied plots rotary cultivated,PK applied,,,,,
,4633,,W/CS/10,1968,stackyard series c,28-Mar-68,,,,diary record,,P and K applied plots rotary cultivated,Plots rotary cultivated,,,,,
,4634,,W/CS/10,1968,stackyard series c,29-Mar-68,,,,diary record,,potatoes machine planted,Potatoes machine planted,,,,,
,4635,,W/CS/10,1968,stackyard series c,03-May-68,,,,diary record,,paraquat at 0.38 1b ion and linuron at 0.5 1b in 50 gals.,Paraquat,0.38,lb ion/acre,50,gallons/acre,
,4635,,W/CS/10,1968,stackyard series c,03-May-68,,,,diary record,,paraquat at 0.38 1b ion and linuron at 0.5 1b in 50 gals.,Linuron,0.5,lb/acre,50,gallons/acre,
,4636,,W/CS/10,1968,stackyard series c,13-Jun-68,,,,diary record,,rotary ridged,Rotary ridged,,,,,
,4637,,W/CS/10,1968,stackyard series c,12-Jul-68,,,,diary record,,mancozeb at 1.2 lb in 38 gals,Mancozeb,1.2,lb/acre,38,gallons/acre,
,4638,,W/CS/10,1968,stackyard series c,18-Jul-68,,,,diary record,,mancozeb at 1.2 lb in 38 gals,Mancozeb,1.2,lb/acre,38,gallons/acre,
,4639,,W/CS/10,1968,stackyard series c,30-Jul-68,,,,diary record,,mancozeb at 1.2 lb in 38 gals,Mancozeb,1.2,lb/acre,38,gallons/acre,
,4640,,W/CS/10,1968,stackyard series c,12-Jul-68,,,,diary record,,demeton-s-methyl at 3.5 oz in 38 gals,Demeton-s-methyl,3.5,oz/acre,38,gallons/acre,
,4641,,W/CS/10,1968,stackyard series c,04-Sep-68,,,,diary record,,sprayed with undiluted BOV at 15 gals,Sprayed with undiluted BOV,15,gallons/acre,,,sprayed with
,4642,,W/CS/10,1968,stackyard series c,02-Oct-68,,,,diary record,,lifted,Lifted,,,,,
,4643,,W/CS/10,1968,stackyard series c,,,,,variety,,Majestic,Majestic,,,,,
,4644,,R/CS/10,1969,sawyers i,31-Jan-69,,,,diary record,,ploughed,Ploughed,,,,,
,4645,,R/CS/10,1969,sawyers i,16-Apr-69,,26-Apr-69,,diary record,,rotary cultivated,Rotary cultivated,,,,,
,4646,,R/CS/10,1969,sawyers i,23-May-69,,,,diary record,,rotary cultivated,Rotary cultivated,,,,,
,4647,,R/CS/10,1969,sawyers i,03-Jul-69,,,,diary record,,rotary cultivated,Rotary cultivated,,,,,
,4648,,R/CS/10,1969,sawyers i,05-Aug-69,,,,diary record,,subsoiled 28 inches apart 20 inches deep,Subsoiled 28 inches apart 20 inches deep,,,,,
,4649,,R/CS/10,1969,sawyers i,08-Aug-69,,,,diary record,,deep-tine cultivated,Deep-tine cultivated,,,,,
,4650,,R/CS/10,1969,sawyers i,,,,,variety,,fallow,Fallow,,,,,
,4651,,W/CS/10,1969,stackyard series c,18-Oct-68,,,,diary record,,Deep-tine cultivated,Deep-tine cultivated,,,,,
,4652,,W/CS/10,1969,stackyard series c,07-Feb-69,,,,diary record,,ploughed,Ploughed,,,,,
,4653,,W/CS/10,1969,stackyard series c,08-Mar-69,,,,diary record,,ploughed,Ploughed,,,,,
,4654,,W/CS/10,1969,stackyard series c,17-Apr-69,,,,diary record,,rotary cultivated,Rotary cultivated,,,,,
,4655,,W/CS/10,1969,stackyard series c,01-May-69,,,,diary record,,rotary cultivated,Rotary cultivated,,,,,
,4656,,W/CS/10,1969,stackyard series c,22-May-69,,,,diary record,,rotary cultivated,Rotary cultivated,,,,,
,4657,,W/CS/10,1969,stackyard series c,17-Jun-69,,,,diary record,,rotary cultivated,Rotary cultivated,,,,,
,4658,,W/CS/10,1969,stackyard series c,28-Jun-69,,,,diary record,,Deep-tine cultivated,Deep-tine cultivated,,,,,
,4659,,W/CS/10,1969,stackyard series c,1-July-,,,,diary record,,subsoiled 56 inches apart 20 - 22 inches deep,Subsoiled 56 inches apart 20 - 22 inches deep,,,,,
,4660,,W/CS/10,1969,stackyard series c,,,,,variety,,fallow,Fallow,,,,,
,4661,,R/CS/10,1970,sawyers i,30-Dec-69,,,,diary record,,ploughed,Ploughed,,,,,
,4662,,R/CS/10,1970,sawyers i,26-Mar-70,,,,diary record,,P and K applied,PK applied,,,,,
,4663,,R/CS/10,1970,sawyers i,28-Mar-70,,,,diary record,,"seed combine drilled at 140 lb, 0.75 cwt N as 'Nitro-chalk' combine drilled.",Seed combine drilled,140,lb/acre,,,
,4663,,R/CS/10,1970,sawyers i,28-Mar-70,,,,diary record,,"seed combine drilled at 140 lb, 0.75 cwt N as 'Nitro-chalk' combine drilled.",Nitro-chalk combine drilled,0.75,cwtN/acre,,,
,4664,,R/CS/10,1970,sawyers i,18-May-70,,,,diary record,,"2,4-D at 0.5 lb and dichlorprop at 2 lb in 20 gals","2,4-D",0.5,lb/acre,20,gallons/acre,
,4664,,R/CS/10,1970,sawyers i,18-May-70,,,,diary record,,"2,4-D at 0.5 lb and dichlorprop at 2 lb in 20 gals",Dichlorprop,2,lb/acre,20,gallons/acre,
,4665,,R/CS/10,1970,sawyers i,15-Aug-70,,,,diary record,,combine harvested,Combine harvested,,,,,
,4666,,R/CS/10,1970,sawyers i,,,,,variety,,Julia,Julia,,,,,
,4667,,W/CS/10,1970,stackyard series c,30-Oct-69,,08-Nov-69,,diary record,,ploughed,Ploughed,,,,,
,4668,,W/CS/10,1970,stackyard series c,25-Mar-70,,,,diary record,,"N applied, 1.0 cwt N as 'Nitro-chalk' broadcast before planting.",Nitro-chalk broadcast before planting,1,cwtN/acre,,,
,4669,,W/CS/10,1970,stackyard series c,26-Mar-70,,,,diary record,,seed drilled at 135 lb.,Seed drilled,135,lb/acre,,,
,4670,,W/CS/10,1970,stackyard series c,26-Mar-70,,,,diary record,,P and K applied,PK applied,,,,,
,4671,,W/CS/10,1970,stackyard series c,18-May-70,,,,diary record,,ioxynil at 7.5 oz and mecoprop at 22.5 oz in 25 gals,Ioxynil,7.5,oz/acre,25,gallons/acre,
,4671,,W/CS/10,1970,stackyard series c,18-May-70,,,,diary record,,ioxynil at 7.5 oz and mecoprop at 22.5 oz in 25 gals,Mecoprop,22.5,oz/acre,25,gallons/acre,
,4672,,W/CS/10,1970,stackyard series c,12-Aug-70,,,,diary record,,combine harvested,Combine harvested,,,,,
,4673,,W/CS/10,1970,stackyard series c,,,,,variety,,Julia,Julia,,,,,
,4674,,R/CS/10,1971,sawyers i,22-Sep-70,,,,diary record,,paraquat at 0.84 kg ion in 225 l.,Paraquat,0.84,kg ion/ha,225,l/ha,
,4675,,R/CS/10,1971,sawyers i,28-Oct-70,,,,diary record,,Ploughed,Ploughed,,,,,
,4676,,R/CS/10,1971,sawyers i,03-Mar-71,,,,diary record,,P and K applied,PK applied,,,,,
,4677,,R/CS/10,1971,sawyers i,10-Mar-71,,,,diary record,,"Seed combine drilled at 157 kg, 94 kg N as 'Nitro-chalk' combine drilled",Seed combine drilled,157,kg/ha,,,
,4677,,R/CS/10,1971,sawyers i,10-Mar-71,,,,diary record,,"Seed combine drilled at 157 kg, 94 kg N as 'Nitro-chalk' combine drilled",Nitro-chalk combine drilled,94,kgN/ha,,,
,4678,,R/CS/10,1971,sawyers i,04-May-71,,,,diary record,,"ioxynil octanoate, bromoxynil octanoate and the iso-octyl ester of dichlorprop ('Oxytril P' at 1.4 l in 225 l)","Oxytril P (Ioxynil octanoate, Bromoxynil octanoate, Iso-octyl ester of Dichlorprop)",1.4,l/ha,225,l/ha,
,4679,,R/CS/10,1971,sawyers i,16-Aug-71,,,,diary record,,Combine harvested,Combine harvested,,,,,
,4680,,R/CS/10,1971,sawyers i,,,,,variety,,Julia,Julia,,,,,
,4681,,W/CS/10,1971,stackyard series c,16-Sep-70,,,,diary record,,paraquat at 0.56 kg ion in 261 1 (treatment CAO PO Kl received 1.12 kg ion in 281 1),Paraquat,0.56,kg ion/ha,261,l/ha,
,4681,,W/CS/10,1971,stackyard series c,16-Sep-70,,,,diary record,,paraquat at 0.56 kg ion in 261 1 (treatment CAO PO Kl received 1.12 kg ion in 281 1),Paraquat (treatment CAO PO Kl),1.12,kg ion/ha,281,l/ha,(treatment CAO PO Kl)
,4682,,W/CS/10,1971,stackyard series c,28-Oct-70,,,,diary record,,ploughed,Ploughed,,,,,
,4683,,W/CS/10,1971,stackyard series c,04-Mar-71,,,,diary record,,"N, P and K applied, 126 kg N as 'Nitro-chalk' broadcast before planting.",PK applied,,,,,
,4683,,W/CS/10,1971,stackyard series c,04-Mar-71,,,,diary record,,"N, P and K applied, 126 kg N as 'Nitro-chalk' broadcast before planting.",Nitro-chalk broadcast before planting,126,kg/ha,,,
,4684,,W/CS/10,1971,stackyard series c,17-Mar-71,,,,diary record,,seed drilled at 157 kg,Seed drilled,157,kg/ha,,,
,4685,,W/CS/10,1971,stackyard series c,17-May-71,,,,diary record,,ioxynil at 0.525 kg and mecoprop at 1.58 kg in 281 l.,Ioxynil,0.525,kg/ha,281,l/ha,
,4685,,W/CS/10,1971,stackyard series c,17-May-71,,,,diary record,,ioxynil at 0.525 kg and mecoprop at 1.58 kg in 281 l.,Mecoprop,1.58,kg/ha,281,l/ha,
,4686,,W/CS/10,1971,stackyard series c,17-Aug-71,,,,diary record,,combine hervested,Combine harvested,,,,,
,4687,,W/CS/10,1971,stackyard series c,,,,,variety,,Julia,Julia,,,,,
,4688,,R/CS/10,1972,sawyers i,09-Sep-71,,,,diary record,,paraquat at 0.56 kg ion in 220 l,Paraquat,0.56,kg ion/ha,220,l/ha,
,4689,,R/CS/10,1972,sawyers i,11-Nov-71,,,,diary record,,Ploughed,Ploughed,,,,,
,4690,,R/CS/10,1972,sawyers i,20-Mar-72,,,,diary record,,P and K applied,PK applied,,,,,
,4691,,R/CS/10,1972,sawyers i,20-Mar-72,,,,diary record,,"seed combine drilled, 90 kg N as 'Nitro-chalk' combine drilled",Seed combine drilled,,,,,
,4691,,R/CS/10,1972,sawyers i,20-Mar-72,,,,diary record,,"seed combine drilled, 90 kg N as 'Nitro-chalk' combine drilled",Nitro-chalk combine drilled,90,kgN/ha,,,
,4692,,R/CS/10,1972,sawyers i,17-May-72,,,,diary record,,"ioxynil, bromoxynil, 2,4-DP and MCPA ('Tetroxone' at 5.6 l in 220 l)","Tetroxone (Ioxynil, Bromoxynil, 2,4-DP, MCPA)",5.6,l/ha,220,l/ha,
,4693,,R/CS/10,1972,sawyers i,03-Jul-72,,,,diary record,,CAO plots cut and carted because the crop had failed and plots were very weedy,CAO plots cut and carted because the crop had failed and plots were very weedy,,,,,
,4694,,R/CS/10,1972,sawyers i,03-Jul-72,,,,diary record,,CAO plots rotary cultivated,CAO plots rotary cultivated,,,,,
,4695,,R/CS/10,1972,sawyers i,11-Jul-72,,,,diary record,,CAO plots rotary cultivated,CAO plots rotary cultivated,,,,,
,4696,,R/CS/10,1972,sawyers i,24-Aug-72,,,,diary record,,Combine harvested,Combine harvested,,,,,
,4697,,W/CS/10,1972,stackyard series c,09-Sep-71,,,,diary record,,paraquat at 0.56 kg ion in 280 l,Paraquat,0.56,kg ion/ha,280,l/ha,
,4698,,W/CS/10,1972,stackyard series c,27-Oct-71,,,,diary record,,ploughed,Ploughed,,,,,
,4699,,W/CS/10,1972,stackyard series c,14-Mar-72,,,,diary record,,"N, P and K applied, 130 kg N as 'Nitro-chalk' broadcast before sowing.",PK applied,,,,,
,4699,,W/CS/10,1972,stackyard series c,14-Mar-72,,,,diary record,,"N, P and K applied, 130 kg N as 'Nitro-chalk' broadcast before sowing.",Nitro-chalk broadcast before sowing,130,kg/ha,,,
,4700,,W/CS/10,1972,stackyard series c,15-Mar-72,,,,diary record,,seed drilled,Seed drilled,,,,,
,4701,,W/CS/10,1972,stackyard series c,03-Jul-72,,,,diary record,,CAO plots cut and carted because the crop had failed and plots were very weedy,CAO plots cut and carted because the crop had failed and plots were very weedy,,,,,
,4702,,W/CS/10,1972,stackyard series c,04-Jul-72,,,,diary record,,CAO plots rotary cultivated,CAO plots rotary cultivated,,,,,
,4703,,W/CS/10,1972,stackyard series c,18-Jul-72,,,,diary record,,CAO plots rotary cultivated,CAO plots rotary cultivated,,,,,
,4704,,W/CS/10,1972,stackyard series c,31-Jul-72,,,,diary record,,CAO plots rotary cultivated,CAO plots rotary cultivated,,,,,
,4705,,W/CS/10,1972,stackyard series c,15-Aug-72,,,,diary record,,combine harvested,Combine harvested,,,,,
,4706,,R/CS/10,1973,sawyers i,29-Nov-72,,,,diary record,,ploughed,Ploughed,,,,,
,4707,,R/CS/10,1973,sawyers i,26-Feb-73,,,,diary record,,P and K applied,PK applied,,,,,
