record_id	source_id	sequence	Experiment	harvest_year	plots	start_date_orig	start date	end_date_orig	end_date	type	flag	record	tidy_record	rate	unit	water_volume	water_volume_unit	
	7641		W/RN/3	1994	spring barley first and second treatment crop rotation AB:	19-May-94					1	Vindex at LN1 1 with Duplosan new System CMPP at 2.0 1 in 200 l.	Vindex	1.1	l/ha	200	l/ha	
	7641		W/RN/3	1994	spring barley first and second treatment crop rotation AB:	19-May-94					1	Vindex at LN1 1 with Duplosan new System CMPP at 2.0 1 in 200 l.	Duplosan new System CMPP	2	l/ha	200	l/ha	
	7642		W/RN/3	1994	spring barley first and second treatment crop rotation AB:	12-Jun-94					1	Radar at 0.5 1 in 200 l.	Radar	0.5	l/ha	200	l/ha	
	7643		W/RN/3	1994	spring barley first and second treatment crop rotation AB:	21-Aug-94					1	combine harvested.	Combine harvested					
	7644		W/RN/3	1994	Winter beans third treatment crop rotation AF and AB:	19-Aug-93					1	AB only: Roundup at 5.33 1 in 200 l.	AB only: Roundup	5.33	l/ha	200	l/ha	
	7645		W/RN/3	1994	Winter beans third treatment crop rotation AF and AB:	21-Oct-93					1	"PK as (0:24:24) at 168 kg. Punch broadcast at 24 seed per m2, ploughed."	PK as (0:24:24)			168	kg/ha	
	7645		W/RN/3	1994	Winter beans third treatment crop rotation AF and AB:	21-Oct-93					1	"PK as (0:24:24) at 168 kg. Punch broadcast at 24 seed per m2, ploughed."	Punch broadcast	24	seeds/m2			
	7645		W/RN/3	1994	Winter beans third treatment crop rotation AF and AB:	21-Oct-93					1	"PK as (0:24:24) at 168 kg. Punch broadcast at 24 seed per m2, ploughed."	Ploughed					
	7646		W/RN/3	1994	Winter beans third treatment crop rotation AF and AB:	10-Feb-94					1	Carbatamex at 3.0 kg in 200 l.	Carbatamex	3	kg/ha	200	l/ha	
	7647		W/RN/3	1994	Winter beans third treatment crop rotation AF and AB:	09-May-94					1	Rovral fallow at LN5 1 with Bravo at l.0 1 in 200 l.	Rovral fallow at LN5 l			200	l/ha	
	7647		W/RN/3	1994	Winter beans third treatment crop rotation AF and AB:	09-May-94					1	Rovral fallow at LN5 1 with Bravo at l.0 1 in 200 l.	Bravo	1	l/ha	200	l/ha	
	7648		W/RN/3	1994	Winter beans third treatment crop rotation AF and AB:	12-Jun-94					1	Rovral fallow at LN5 1 with Bravo at l.0 1 in 300 l.	Rovral fallow at LN5 l			300	l/ha	
	7648		W/RN/3	1994	Winter beans third treatment crop rotation AF and AB:	12-Jun-94					1	Rovral fallow at LN5 1 with Bravo at l.0 1 in 300 l.	Bravo	1	l/ha	300	l/ha	
	7649		W/RN/3	1994	Winter beans third treatment crop rotation AF and AB:	19-Aug-94					1	combine harvested.	Combine harvested					
	7650		W/RN/3	1994	fallow first and second treatment year rotation AF:	19-Aug-93					1	after rye only: Roundup at 5.33 1 in 200 l.	After rye only: Roundup	5.33	l/ha	200	l/ha	
	7651		W/RN/3	1994	fallow first and second treatment year rotation AF:	10-Sep-93					1	after rye only: ploughed.	After rye only: ploughed					
	7652		W/RN/3	1994	fallow first and second treatment year rotation AF:	24-Sep-93					1	after rye only: rotary harrowed with crumbler attached.	After rye only: rotary harrowed with crumbler attached					
	7653		W/RN/3	1994	fallow first and second treatment year rotation AF:	19-Apr-94					1	hay spring-tine cultivated.	Heavy spring-tine cultivated					
	7654		W/RN/3	1994	fallow first and second treatment year rotation AF:	27-Jun-94					1	rotary cultivated.	Rotary cultivated					
	7655		W/RN/3	1994	Winter wheat first test crop W:	21-Oct-93					1	ploughed.	Ploughed					
	7656		W/RN/3	1994	Winter wheat first test crop W:	22-Oct-93					1	PK as (0:24:24) at 260 kg.	PK as (0:24:24)			260	kg/ha	
	7657		W/RN/3	1994	Winter wheat first test crop W:	22-Oct-93					1	Yaltox at 150 kg.	Yaltox	150	kg/ha			
	7658		W/RN/3	1994	Winter wheat first test crop W:	22-Oct-93					1	rotary harrowed	Rotary harrowed					
	7659		W/RN/3	1994	Winter wheat first test crop W:	22-Oct-93					1	"Mercia, dressed Panoctine, drilled at 325 seed per m2."	"Mercia, dressed Panoctine, drilled"	325	seed per m2			
	7660		W/RN/3	1994	Winter wheat first test crop W:	19-Apr-94					1	LN7. 140 and 210: applied as 27% N.	N70 27.0% N	70	kgN/ha			
	7660		W/RN/3	1994	Winter wheat first test crop W:	19-Apr-94					1	LN7. 140 and 210: applied as 27% N.	N140 27.0% N	140	kgN/ha			
	7660		W/RN/3	1994	Winter wheat first test crop W:	19-Apr-94					1	LN7. 140 and 210: applied as 27% N.	N210 27.0% N	210	kgN/ha			
	7661		W/RN/3	1994	Winter wheat first test crop W:	01-May-94					1	Oxytril CM at LN5 1 with Duplosan new System CMPP at 2.0 1 and Halo at LN5 1 in 200 l.	Oxytril CM at LN5 l			200	l/ha	
	7661		W/RN/3	1994	Winter wheat first test crop W:	01-May-94					1	Oxytril CM at LN5 1 with Duplosan new System CMPP at 2.0 1 and Halo at LN5 1 in 200 l.	Duplosan new System CMPP	2	l/ha	200	l/ha	
	7661		W/RN/3	1994	Winter wheat first test crop W:	01-May-94					1	Oxytril CM at LN5 1 with Duplosan new System CMPP at 2.0 1 and Halo at LN5 1 in 200 l.	Halo at LN5 1			200	l/ha	
	7662		W/RN/3	1994	Winter wheat first test crop W:	30-May-93					1	Cyclone at l.0 1 with Mistral at 0.5-1 in 200 l.	Cyclone	1	l/ha	200	l/ha	
	7662		W/RN/3	1994	Winter wheat first test crop W:	30-May-93					1	Cyclone at l.0 1 with Mistral at 0.5-1 in 200 l.	Mistral	0.5	l/ha	200	l/ha	
	7663		W/RN/3	1994	Winter wheat first test crop W:	14-Jun-94					1	rotation at 0.84 1 in 200 l.	Rotation	0.84	l/ha	200	l/ha	
	7664		W/RN/3	1994	Winter wheat first test crop W:	15-Aug-94					1	combine harvested.	Combine harvested					
	7665		W/RN/3	1994	Winter rye second test crop R:	19-Aug-93					1	Roundup at 5.33 1 in 200 l.	Roundup	5.33	l/ha	200	l/ha	
	7666		W/RN/3	1994	Winter rye second test crop R:	21-Oct-93					1	Dolomite at 5 t. ploughed.	Dolomite	5	t/ha			
	7666		W/RN/3	1994	Winter rye second test crop R:	21-Oct-93					1	Dolomite at 5 t. ploughed.	Ploughed					
	7667		W/RN/3	1994	Winter rye second test crop R:	22-Oct-93					1	"PK as (0:24:24) at 260 kg. Yaltox at 150 kg. rotary harrowed, Manod, dressed Baytan, drilled at 350 seed per m2."	PK as (0:24:24)			260	kg/ha	
	7667		W/RN/3	1994	Winter rye second test crop R:	22-Oct-93					1	"PK as (0:24:24) at 260 kg. Yaltox at 150 kg. rotary harrowed, Manod, dressed Baytan, drilled at 350 seed per m2."	Yaltox	150	kg/ha			
	7667		W/RN/3	1994	Winter rye second test crop R:	22-Oct-93					1	"PK as (0:24:24) at 260 kg. Yaltox at 150 kg. rotary harrowed, Manod, dressed Baytan, drilled at 350 seed per m2."	Rotary harrowed					
	7667		W/RN/3	1994	Winter rye second test crop R:	22-Oct-93					1	"PK as (0:24:24) at 260 kg. Yaltox at 150 kg. rotary harrowed, Manod, dressed Baytan, drilled at 350 seed per m2."	"Manod, dressed Baytan, drilled"	350	seed per m2			
	7668		W/RN/3	1994	Winter rye second test crop R:	20-Apr-94					1	LN3. 60 and 90: applied as 27% N.	N30 27.0% N	30	kgN/ha			
	7668		W/RN/3	1994	Winter rye second test crop R:	20-Apr-94					1	LN3. 60 and 90: applied as 27% N.	N60 27.0% N	60	kgN/ha			
	7668		W/RN/3	1994	Winter rye second test crop R:	20-Apr-94					1	LN3. 60 and 90: applied as 27% N.	N90 27.0% N	90	kgN/ha			
	7669		W/RN/3	1994	Winter rye second test crop R:	01-May-94					1	Vindex at LN4 1 with Starane 2 at 0.5 1 and new 5C Cycocel at 2.5 1 in 200 l.	Vindex	1.4	l/ha	200	l/ha	
	7669		W/RN/3	1994	Winter rye second test crop R:	01-May-94					1	Vindex at LN4 1 with Starane 2 at 0.5 1 and new 5C Cycocel at 2.5 1 in 200 l.	Starane 2	0.5	l/ha	200	l/ha	
	7669		W/RN/3	1994	Winter rye second test crop R:	01-May-94					1	Vindex at LN4 1 with Starane 2 at 0.5 1 and new 5C Cycocel at 2.5 1 in 200 l.	New 5C Cycocel	2.5	l/ha	200	l/ha	
	7670		W/RN/3	1994	Winter rye second test crop R:	29-May-94					1	Radar at 0.5 1 in 200 l.	Radar	0.5	l/ha	200	l/ha	
	7671		W/RN/3	1994	Winter rye second test crop R:	09-Aug-94					1	combine harvested.	Combine harvested					
	7672		W/RN/3	1995	grass ley and clover grass ley first year rotation LN1 LC1 LLN1 and LLC1:	30-Aug-94					1	Roundup Biactive at 4.0 1 in 200 l.	Roundup Biactive	4	l/ha	200	l/ha	
	7673		W/RN/3	1995	grass ley and clover grass ley first year rotation LN1 LC1 LLN1 and LLC1:	05-Sep-94					1	ploughed.	Ploughed					
	7674		W/RN/3	1995	grass ley and clover grass ley first year rotation LN1 LC1 LLN1 and LLC1:	23-Sep-94					1	"LN1 and LLN1 only: 27% N at 278 kg, rotary harrowed, 50% Rossa meadow fescue and 50% Beret Timothy mixture drilled at 30 kg."	LN1 and LLN1 only: 27% N			278	kg/ha	
	7674		W/RN/3	1995	grass ley and clover grass ley first year rotation LN1 LC1 LLN1 and LLC1:	23-Sep-94					1	"LN1 and LLN1 only: 27% N at 278 kg, rotary harrowed, 50% Rossa meadow fescue and 50% Beret Timothy mixture drilled at 30 kg."	LN1 and LLN1 only: rotary harrowed					
	7674		W/RN/3	1995	grass ley and clover grass ley first year rotation LN1 LC1 LLN1 and LLC1:	23-Sep-94					1	"LN1 and LLN1 only: 27% N at 278 kg, rotary harrowed, 50% Rossa meadow fescue and 50% Beret Timothy mixture drilled at 30 kg."	LN1 and LLN1 only: 50% Rossa meadow fescue and 50% Beret Timothy mixture drilled	30	kg			
	7675		W/RN/3	1995	grass ley and clover grass ley first year rotation LN1 LC1 LLN1 and LLC1:	23-Sep-94					1	"LC1 and LLC1 only: 27% N at 185 kg, rotary harrowed, 40% Rossa meadow fescue, 48% Beret RVP Timothy and 12% Huia white clover mixture drilled at 30 kg."	LC1 and LLC1 only: 27.0% N			185	kg/ha	
	7675		W/RN/3	1995	grass ley and clover grass ley first year rotation LN1 LC1 LLN1 and LLC1:	23-Sep-94					1	"LC1 and LLC1 only: 27% N at 185 kg, rotary harrowed, 40% Rossa meadow fescue, 48% Beret RVP Timothy and 12% Huia white clover mixture drilled at 30 kg."	Rotary harrowed					
	7675		W/RN/3	1995	grass ley and clover grass ley first year rotation LN1 LC1 LLN1 and LLC1:	23-Sep-94					1	"LC1 and LLC1 only: 27% N at 185 kg, rotary harrowed, 40% Rossa meadow fescue, 48% Beret RVP Timothy and 12% Huia white clover mixture drilled at 30 kg."	"40% Rossa meadow fescue, 48% Beret RVP Timothy and 12% Huia white clover mixture drilled"	30	kg			
	7676		W/RN/3	1995	grass ley and clover grass ley first year rotation LN1 LC1 LLN1 and LLC1:	06-Apr-95					1	rolled.	Rolled					
	7677		W/RN/3	1995	grass ley and clover grass ley first year rotation LN1 LC1 LLN1 and LLC1:	12-Apr-95					1	PK as (0:20:32) at 469 kg.	PK as (0:20:32)			469	kg/ha	
	7678		W/RN/3	1995	grass ley and clover grass ley first year rotation LN1 LC1 LLN1 and LLC1:	12-Apr-95					1	LN1 and LLN1 only: NK as 25:0:16 at 300 kg.	LN1 and LLN1 only: NK as (25:0:16)			300	kg/ha	
	7679		W/RN/3	1995	grass ley and clover grass ley first year rotation LN1 LC1 LLN1 and LLC1:	12-Apr-95					1	LC1 and LLC1 only: muriate of potash at 80 kg.	LC1 and LLC1 only: muriate of potash			80	kg/ha	
	7680		W/RN/3	1995	grass ley and clover grass ley first year rotation LN1 LC1 LLN1 and LLC1:	13-Jun-95					1	first cut.	First cut					
	7681		W/RN/3	1995	grass ley and clover grass ley first year rotation LN1 LC1 LLN1 and LLC1:	15-Jun-95					1	Produce removed.	Produce removed					
	7682		W/RN/3	1995	grass ley and clover grass ley first year rotation LN1 LC1 LLN1 and LLC1:	19-Jun-95					1	LN1 and LLN1 only: NK as (25:0:16) at 300 kg.	LN1 and LLN1 only: NK as (25:0:16)			300	kg/ha	
	7683		W/RN/3	1995	grass ley and clover grass ley first year rotation LN1 LC1 LLN1 and LLC1:	19-Jun-95					1	LC1 and LLC1 only: muriate of potash at 80 kg.	LC1 and LLC1 only: muriate of potash			80	kg/ha	
	7684		W/RN/3	1995	grass ley and clover grass ley first year rotation LN1 LC1 LLN1 and LLC1:	19-Dec-95					1	second cut.	Second cut					
	7685		W/RN/3	1995	grass ley second to eighth year rotation LLN2-3 LLN2-8:	04-Oct-94					1	LLN5 only: Dolomite at 5.0 t.	LLN5 only: Dolomite	5	t/ha			
	7686		W/RN/3	1995	grass ley second to eighth year rotation LLN2-3 LLN2-8:	05-Apr-95					1	chalking harrowed.	Chalking harrowed					
	7687		W/RN/3	1995	grass ley second to eighth year rotation LLN2-3 LLN2-8:	06-Apr-95					1	rolled.	Rolled					
	7688		W/RN/3	1995	grass ley second to eighth year rotation LLN2-3 LLN2-8:	12-Apr-95					1	"PK as (0:20:32) at 469 kg, NK as (25:0:16) at 300 kg."	PK as (0:20:32)			469	kg/ha	
	7688		W/RN/3	1995	grass ley second to eighth year rotation LLN2-3 LLN2-8:	12-Apr-95					1	"PK as (0:20:32) at 469 kg, NK as (25:0:16) at 300 kg."	NK as (25:0:16)			300	kg/ha	
	7689		W/RN/3	1995	grass ley second to eighth year rotation LLN2-3 LLN2-8:	13-Jun-95					1	first cut.	First cut					
	7690		W/RN/3	1995	grass ley second to eighth year rotation LLN2-3 LLN2-8:	15-Jun-95					1	Produce removed.	Produce removed					
	7691		W/RN/3	1995	grass ley second to eighth year rotation LLN2-3 LLN2-8:	19-Jun-95					1	NK as (25:0:16) at 300 kg.	NK as (25:0:16)			300	kg/ha	
	7692		W/RN/3	1995	grass ley second to eighth year rotation LLN2-3 LLN2-8:	19-Dec-95					1	second cut.	Second cut					
	7693		W/RN/3	1995	clover grass ley second to eighth year rotation LLC2-3 and LLC2-8:	04-Oct-94					1	LLC5 only: Dolomite at 5.0 t.	LLC5 only: Dolomite	5	t/ha			
	7694		W/RN/3	1995	clover grass ley second to eighth year rotation LLC2-3 and LLC2-8:	05-Apr-95					1	chalking harrowed.	Chalking harrowed					
	7695		W/RN/3	1995	clover grass ley second to eighth year rotation LLC2-3 and LLC2-8:	06-Apr-95					1	rolled.	Rolled					
	7696		W/RN/3	1995	clover grass ley second to eighth year rotation LLC2-3 and LLC2-8:	12-Apr-95					1	"PK as (0:20:32) at 469 kg, muriate of potash at 80 kg."	PK as (0:20:32)			469	kg/ha	
	7696		W/RN/3	1995	clover grass ley second to eighth year rotation LLC2-3 and LLC2-8:	12-Apr-95					1	"PK as (0:20:32) at 469 kg, muriate of potash at 80 kg."	Muriate of potash			80	kg/ha	
	7697		W/RN/3	1995	clover grass ley second to eighth year rotation LLC2-3 and LLC2-8:	13-Jun-95					1	first cut.	First cut					
	7698		W/RN/3	1995	clover grass ley second to eighth year rotation LLC2-3 and LLC2-8:	15-Jun-95					1	Produce removed.	Produce removed					
	7699		W/RN/3	1995	clover grass ley second to eighth year rotation LLC2-3 and LLC2-8:	19-Jun-95					1	muriate of potash at 80 kg.	Muriate of potash			80	kg/ha	
	7700		W/RN/3	1995	clover grass ley second to eighth year rotation LLC2-3 and LLC2-8:	19-Dec-95					1	second cut.	Second cut					
	7701		W/RN/3	1995	spring barley first and second treatment crop rotation AB:	30-Aug-94					1	Roundup Biactive at 4.0 1 in 200 l.	Roundup Biactive	4	l/ha	200	l/ha	
	7702		W/RN/3	1995	spring barley first and second treatment crop rotation AB:	05-Sep-94					1	first treatment crop only: ploughed.	First treatment crop only: ploughed					
	7703		W/RN/3	1995	spring barley first and second treatment crop rotation AB:	21-Mar-95					1	second treatment crop only: ploughed.	Second treatment crop only: ploughed					
	7704		W/RN/3	1995	spring barley first and second treatment crop rotation AB:	24-Mar-95					1	"NPK applied as (20:10:10) at 400 kg. rotary harrowed, Alexis, dressed Baytan, drilled at 350 seed per m2."	NPK applied as (20:10:10)			400	kg/ha	
	7704		W/RN/3	1995	spring barley first and second treatment crop rotation AB:	24-Mar-95					1	"NPK applied as (20:10:10) at 400 kg. rotary harrowed, Alexis, dressed Baytan, drilled at 350 seed per m2."	Rotary harrowed					
	7704		W/RN/3	1995	spring barley first and second treatment crop rotation AB:	24-Mar-95					1	"NPK applied as (20:10:10) at 400 kg. rotary harrowed, Alexis, dressed Baytan, drilled at 350 seed per m2."	"Alexis, dressed Baytan, drilled"	350	seed per m2			
	7705		W/RN/3	1995	spring barley first and second treatment crop rotation AB:	02-Jun-95					1	ally at 30 g with Starane 2 at 0.5 1 in 300 l.	Ally	30	g/ha	300	l/ha	
	7705		W/RN/3	1995	spring barley first and second treatment crop rotation AB:	02-Jun-95					1	ally at 30 g with Starane 2 at 0.5 1 in 300 l.	Starane 2	0.5	l/ha	300	l/ha	
	7706		W/RN/3	1995	spring barley first and second treatment crop rotation AB:	07-Aug-95					1	combine harvested.	Combine harvested					
	7707		W/RN/3	1995	Winter beans third treatment crop rotation AF and AB:	30-Aug-94					1	AB only: Roundup Biactive at 4.0 1 in 200 l.	AB only: Roundup Biactive	4	l/ha	200	l/ha	
	7708		W/RN/3	1995	Winter beans third treatment crop rotation AF and AB:	06-Oct-94					1	"PK as (0:24:24) at 168 kg. Punch broadcast at 16 seed per m2, ploughed."	PK as (0:24:24)			168	kg/ha	
	7708		W/RN/3	1995	Winter beans third treatment crop rotation AF and AB:	06-Oct-94					1	"PK as (0:24:24) at 168 kg. Punch broadcast at 16 seed per m2, ploughed."	Punch broadcast	16	seeds/m2			
	7708		W/RN/3	1995	Winter beans third treatment crop rotation AF and AB:	06-Oct-94					1	"PK as (0:24:24) at 168 kg. Punch broadcast at 16 seed per m2, ploughed."	Ploughed					
	7709		W/RN/3	1995	Winter beans third treatment crop rotation AF and AB:	02-Jun-95					1	Rovral fallow at 2.0 1 in 300 l.	Rovral fallow	2	l/ha	300	l/ha	
	7710		W/RN/3	1995	Winter beans third treatment crop rotation AF and AB:	07-Aug-95					1	combine harvested.	Combine harvested					
	7711		W/RN/3	1995	fallow first and second treatment year rotation AF:	30-Aug-94					1	first year only: Roundup Biactive at 4.0 1 in 200 l.	First year only: Roundup Biactive	4	l/ha	200	l/ha	
	7712		W/RN/3	1995	fallow first and second treatment year rotation AF:	05-Sep-94					1	first year only: ploughed.	First year only: ploughed					
	7713		W/RN/3	1995	fallow first and second treatment year rotation AF:	21-Mar-95					1	second year only: ploughed.	Second year only: ploughed					
	7714		W/RN/3	1995	fallow first and second treatment year rotation AF:	06-Jun-95					1	rotary cultivated.	Rotary cultivated					
	7715		W/RN/3	1995	fallow first and second treatment year rotation AF:	19-Jul-95					1	spiked rotary cultivated.	Spiked rotary cultivated					
	7716		W/RN/3	1995	Winter wheat first test crop W:	26-Sep-94					1	Barclay Gallup at 4.0 1 in 200 l.	Barclay Gallup	4	l/ha	200	l/ha	
	7717		W/RN/3	1995	Winter wheat first test crop W:	05-Oct-94					1	ploughed.	Ploughed					
	7718		W/RN/3	1995	Winter wheat first test crop W:	06-Oct-94					1	"PK applied as (0:24:24) at 260 kg. Yaltox at 150 kg, rotary harrowed, Mercia, dressed Rappor, drilled at 300 seed per m2, rolled."	PK applied as (0:24:24)			260	kg/ha	
	7718		W/RN/3	1995	Winter wheat first test crop W:	06-Oct-94					1	"PK applied as (0:24:24) at 260 kg. Yaltox at 150 kg, rotary harrowed, Mercia, dressed Rappor, drilled at 300 seed per m2, rolled."	Yaltox	150	kg/ha			
	7718		W/RN/3	1995	Winter wheat first test crop W:	06-Oct-94					1	"PK applied as (0:24:24) at 260 kg. Yaltox at 150 kg, rotary harrowed, Mercia, dressed Rappor, drilled at 300 seed per m2, rolled."	Rotary harrowed					
	7718		W/RN/3	1995	Winter wheat first test crop W:	06-Oct-94					1	"PK applied as (0:24:24) at 260 kg. Yaltox at 150 kg, rotary harrowed, Mercia, dressed Rappor, drilled at 300 seed per m2, rolled."	"Mercia, dressed Rappor, drilled"	300	seed per m2			
	7718		W/RN/3	1995	Winter wheat first test crop W:	06-Oct-94					1	"PK applied as (0:24:24) at 260 kg. Yaltox at 150 kg, rotary harrowed, Mercia, dressed Rappor, drilled at 300 seed per m2, rolled."	Rolled					
	7719		W/RN/3	1995	Winter wheat first test crop W:	28-Nov-94					1	Panther at 2.0 1 with Decis at 200 ml in 200 l. 2	Panther	2	l/ha	200	l/ha	
	7719		W/RN/3	1995	Winter wheat first test crop W:	28-Nov-94					1	Panther at 2.0 1 with Decis at 200 ml in 200 l. 2	Decis	200	ml/ha	200	l/ha	
	7720		W/RN/3	1995	Winter wheat first test crop W:	25-Apr-95					1	LN7. 140 and 210: applied as 27% N. .	N70 27.0% N	70	kgN/ha			
	7720		W/RN/3	1995	Winter wheat first test crop W:	25-Apr-95					1	LN7. 140 and 210: applied as 27% N. .	N140 27.0% N	140	kgN/ha			
	7720		W/RN/3	1995	Winter wheat first test crop W:	25-Apr-95					1	LN7. 140 and 210: applied as 27% N. .	N210 27.0% N	210	kgN/ha			
	7721		W/RN/3	1995	Winter wheat first test crop W:	28-Apr-95					1	Haio at 2.0 1 in 200 l.	Halo	2	l/ha	200	l/ha	
	7722		W/RN/3	1995	Winter wheat first test crop W:	01-Jun-95					1	Cyclone at l.0 1 with Mallard 750EC at 0.3 1 in 200 l.	Cyclone	1	l/ha	200	l/ha	
	7722		W/RN/3	1995	Winter wheat first test crop W:	01-Jun-95					1	Cyclone at l.0 1 with Mallard 750EC at 0.3 1 in 200 l.	Mallard 750 EC	0.3	l/ha	200	l/ha	
	7723		W/RN/3	1995	Winter wheat first test crop W:	29-Jun-95					1	pirimicarb 50 DG at 280 g in 300 l.	Pirimicarb 50 DG	280	g/ha	300	l/ha	
	7724		W/RN/3	1995	Winter wheat first test crop W:	04-Aug-95					1	combine harvested.	Combine harvested					
	7725		W/RN/3	1995	Winter rye second test crop R:	30-Aug-94					1	Roundup Biactive at 4.0 1 in 200 l.	Roundup Biactive	4	l/ha	200	l/ha	
