source_id,experiment,harvest_year,plots,start_date,end_date,record_type,record_orig,flag,record,rate,unit,water_volume,water_volume_unit,prefix
2120,W/RN/12,1981,first year clover grass ley,16-Feb-1981,-,diary record,"Mg applied, MgO at 50 kg as kieserite",1,"Mg applied, MgO as kieserite",50,kg/ha,,,
2121,W/RN/12,1981,first year clover grass ley,18-Feb-1981,-,diary record,spring-tine cultivated twice,1,Spring-tine cultivated twice,,,,,
2122,W/RN/12,1981,first year clover grass ley,8-Apr-1981,-,diary record,spring-tine cultivated twice,1,Spring-tine cultivated twice,,,,,
2123,W/RN/12,1981,first year clover grass ley,7-May-1981,-,diary record,"rotary cultivated, N applied, at 50 kg N as Nitro-chalk",1,Rotary cultivated,,,,,
2123,W/RN/12,1981,first year clover grass ley,7-May-1981,,diary record,"rotary cultivated, N applied, at 50 kg N as Nitro-chalk",1,Nitro-chalk,50,kgN/ha,,,
2124,W/RN/12,1981,first year clover grass ley,13-May-1981,-,diary record,seed sown,1,Seed sown,,,,,
2125,W/RN/12,1981,first year clover grass ley,25-June-1981,-,diary record,topped twice,1,Topped twice,,,,,
2126,W/RN/12,1981,first year clover grass ley,20-July-1981,-,diary record,topped twice,1,Topped twice,,,,,
2127,W/RN/12,1981,first year clover grass ley,8-Sept-1981,-,diary record,cut,1,Cut,,,,,
2128,W/RN/12,1981,second year clover grass ley,3-Dec-1980,-,diary record,"Mg applied, MgO at 50 kg as kieserite",1,"Mg applied, MgO as kieserite",50,kg/ha,,,
2129,W/RN/12,1981,second year clover grass ley,4-Dec-1980,-,diary record,"PK applied, (0:14:28) at 1000 kg",1,PK applied (0:14:28),1000,kg/ha,,,
2130,W/RN/12,1981,second year clover grass ley,13-May-1981,-,diary record,"N applied, at 60 kg N as Nitro-chalk",1,Nitro-chalk,60,kg/ha,,,
2131,W/RN/12,1981,second year clover grass ley,10-June-1981,-,diary record,cut,1,Cut,,,,,
2132,W/RN/12,1981,second year clover grass ley,8-Sept-1981,-,diary record,cut,1,Cut,,,,,
2133,W/RN/12,1981,third year clover grass ley,3-Dec-1980,-,diary record,"Mg applied, MgO at 50 kg as kieserite",1,"Mg applied, MgO as kieserite",50,kg/ha,,,
2134,W/RN/12,1981,third year clover grass ley,4-Dec-1981,-,diary record,"PK applied, (0:14:28) at 1000 kg",1,PK applied (0:14:28),1000,kg/ha,,,
2135,W/RN/12,1981,third year clover grass ley,12-June-1981,-,diary record,cut,1,Cut,,,,,
2136,W/RN/12,1981,third year clover grass ley,8-Sept-1981,-,diary record,cut,1,Cut,,,,,
2137,W/RN/12,1982,w wheat,16-Sept-1981,-,diary record,"glyphosate applied, glyphosate at 1.5 kg in 280 1",1,Glyphosate,1.5,kg/ha,280,l/ha,
2138,W/RN/12,1982,w wheat,8-Oct-1981,-,diary record,PK and Mg applied to FERT - FYM plots only,1,PK and Mg applied to FERT - FYM plots only,,,,,
2139,W/RN/12,1982,w wheat,8-Oct-1981,-,diary record,FYM applied to FYM plots only,1,FYM applied to FYM plots only,,,,,
2140,W/RN/12,1982,w wheat,6-Nov-1981,-,diary record,"PK and straw applied to STRAW plots only, ploughed",1,PK and Straw applied to STRAW plots only,,,,,
2140,W/RN/12,1982,w wheat,6-Nov-1981,,diary record,"PK and straw applied to STRAW plots only, ploughed",1,Ploughed,,,,,
2141,W/RN/12,1982,w wheat,9-Nov-1981,-,diary record,PK applied to FERT - FYM and FERT - STR plots only. ,1,PK applied to FERT - FYM and FERT - STR plots only.,,,,,
2142,W/RN/12,1982,w wheat,9-Nov-1981,-,diary record,"Mg applied to FERT - FYM, FERT - STR and STRAW plots only, spring-tine cultivated with crumbler attached",1,"Mg applied to FERT - FYM, FERT - STR and STRAW plots only",,,,,
2142,W/RN/12,1982,w wheat,9-Nov-1981,,diary record,"Mg applied to FERT - FYM, FERT - STR and STRAW plots only, spring-tine cultivated with crumbler attached",1,Spring-tine cultivated with crumbler attached,,,,,
2143,W/RN/12,1982,w wheat,10-Nov-1981,-,diary record,seed sown,1,Seed sown,,,,,
2144,W/RN/12,1982,w wheat,14-Apr-1982,-,diary record,"N applied, at 150 kg N as Nitro-chalk",1,Nitro-chalk,150,kg/ha,,,
2145,W/RN/12,1982,w wheat,15-Apr-1982,-,diary record,"Isoproturon applied, isoproturon at 2.1 kg in 280 ",1,Isoproturon,2.1,kg/ha,280,l/ha,
2146,W/RN/12,1982,w wheat,16-Aug-1982,-,diary record,combine harvested,1,Combine harvested,,,,,
2147,W/RN/12,1982,w beans,1-Oct-1981,-,diary record,"glyphosate applied, glyphosate at 1.5 kg in 280 l",1,Glyphosate,1.5,kg/ha,280,l/ha,
2148,W/RN/12,1982,w beans,8-Oct-1981,-,diary record,PK and Mg applied to FERT - FYM plots only,1,PK and Mg applied to FERT - FYM plots only,,,,,
2149,W/RN/12,1982,w beans,8-Oct-1981,-,diary record,FYM applied to FYM plots only,1,FYM applied to FYM plots only,,,,,
2150,W/RN/12,1982,w beans,6-Nov-1981,-,diary record,"PK and Straw applied to STRAW plots only, ploughed",1,PK and Straw applied to STRAW plots only,,,,,
2150,W/RN/12,1982,w beans,6-Nov-1981,,diary record,"PK and Straw applied to STRAW plots only, ploughed",1,Ploughed,,,,,
2151,W/RN/12,1982,w beans,9-Nov-1981,-,diary record,PK applied to FERT - FYM and FERT - STR plots only.,1,PK applied to FERT - FYM and FERT - STR plots only.,,,,,
2152,W/RN/12,1982,w beans,9-Nov-1981,-,diary record,"Mg applied to FERT - FYM, FERT - STR and STRAW plots only",1,"Mg applied to FERT - FYM, FERT - STR and STRAW plots only",,,,,
2153,W/RN/12,1982,w beans,10-Nov-1981,-,diary record,"spring-tine cultivated with crumbler attached, seed sown",1,Spring-tine cultivated with crumbler attached,,,,,
2153,W/RN/12,1982,w beans,10-Nov-1981,,diary record,"spring-tine cultivated with crumbler attached, seed sown",1,Seed sown,,,,,
2154,W/RN/12,1982,w beans,13-Nov-1981,-,diary record,"Propyzamide applied, Propyzamide at 0.84 kg in 280 l ",1,Propyzamide,0.84,kg/ha,280,l/ha,
2155,W/RN/12,1982,w beans,13-Aug-1982,-,diary record,combine harvested,1,Combine harvested,,,,,
2156,W/RN/12,1982,first year clover grass ley,1-Oct-1981,-,diary record,"glyphosate applied, glyphosate at 1.5 kg in 280 l",1,Glyphosate,1.5,kg/ha,280,l/ha,
2157,W/RN/12,1982,first year clover grass ley,6-Nov-1981,-,diary record,ploughed,1,Ploughed,,,,,
2158,W/RN/12,1982,first year clover grass ley,9-Nov-1981,-,diary record,"PK applied, P205 at 140 kg, K20 at 280 kg as (0:14:28)",1,PK applied (0:14:28): P,140,kgP2O5/ha,420,l/ha,
2158,W/RN/12,1982,first year clover grass ley,9-Nov-1981,,diary record,"PK applied, P205 at 140 kg, K20 at 280 kg as (0:14:28)",1,PK applied (0:14:28): K,280,kg/ha,,,
2159,W/RN/12,1982,first year clover grass ley,9-Nov-1981,-,diary record,"Mg applied, MgO at 50 kg as kieserite",1,"Mg applied, MgO as kieserite",50,kg/ha,,,
2160,W/RN/12,1982,first year clover grass ley,10-Nov-1982,-,diary record,spring-tine cultivated with crumbler attached,1,Spring-tine cultivated with crumbler attached,,,,,
2161,W/RN/12,1982,first year clover grass ley,15-Apr-1982,-,diary record,spring-tine cultivated with crumbler attached,1,Spring-tine cultivated with crumbler attached,,,,,
2162,W/RN/12,1982,first year clover grass ley,19-Apr-1982,-,diary record,spring-tine cultivated with crumbler attached,1,Spring-tine cultivated with crumbler attached,,,,,
2163,W/RN/12,1982,first year clover grass ley,15-Apr-1982,-,diary record,"N applied, N at 50 kg as 'Nitro-chalk'",1,Nitro-chalk,50,kg/ha,,,
2164,W/RN/12,1982,first year clover grass ley,23-June-1982,-,diary record,"N applied, N at 50 kg as 'Nitro-chalk'",1,Nitro-chalk,50,kg/ha,,,
2165,W/RN/12,1982,first year clover grass ley,29-Apr-1982,-,diary record,seed sown,1,Seed sown,,,,,
2166,W/RN/12,1982,first year clover grass ley,16-June-1982,-,diary record,topped,1,Topped,,,,,
2167,W/RN/12,1982,first year clover grass ley,29-June-1982,-,diary record,topped,1,Topped,,,,,
2168,W/RN/12,1982,first year clover grass ley,26-July-1982,-,diary record,topped,1,Topped,,,,,
2169,W/RN/12,1982,second third and fourth year clover grass ley,9-Nov-1981,-,diary record,"PK, P205 at 140 kg, K20 at 280 kg as (0:14:28)",1,PK applied (0:14:28): P,140,kgP2O5/ha,420,l/ha,
2169,W/RN/12,1982,second third and fourth year clover grass ley,9-Nov-1981,,diary record,"PK, P205 at 140 kg, K20 at 280 kg as (0:14:28)",1,PK applied (0:14:28): K,280,kg/ha,,,
2170,W/RN/12,1982,second third and fourth year clover grass ley,9-Nov-1981,-,diary record,"Mg applied, MgO at 50 kg as kieserite",1,"Mg applied, MgO as kieserite",50,kg/ha,,,
2171,W/RN/12,1982,second third and fourth year clover grass ley,7-July-1982,-,diary record,cut,1,Cut,,,,,
2172,W/RN/12,1983,w wheat,10-Sept-1982,-,diary record,"glyphosate applied, glyphosate at 1.5 kg in 280 l",1,Glyphosate,1.5,kg/ha,280,l/ha,
2173,W/RN/12,1983,w wheat,5-Oct-1982,-,diary record,Half PK and Mg applied to FERT - FYM plots,1,Half PK and Mg applied to FERT - FYM plots,,,,,
2174,W/RN/12,1983,w wheat,5-Nov-1982,-,diary record,"treatment FYM and straw applied, ploughed",1,Treatment FYM and STRAW applied,,,,,
2174,W/RN/12,1983,w wheat,5-Nov-1982,,diary record,"treatment FYM and straw applied, ploughed",1,Ploughed,,,,,
2175,W/RN/12,1983,w wheat,8-Nov-1982,-,diary record,Half PK and Mg applied to FERT - FYM,1,Half PK and Mg applied to FERT - FYM,,,,,
2176,W/RN/12,1983,w wheat,8-Nov-1982,-,diary record,All PK and Mg applied to FERT - STR and STRAW plots only,1,All PK and Mg applied to FERT - STR and STRAW plots only,,,,,
2177,W/RN/12,1983,w wheat,11-Nov-1982,-,diary record,"spring-tine cultivated with crumbler attached, seed sown, spring-tine cultivated",1,Spring-tine cultivated with crumbler attached,,,,,
2177,W/RN/12,1983,w wheat,11-Nov-1982,,diary record,"spring-tine cultivated with crumbler attached, seed sown, spring-tine cultivated",1,Seed sown,,,,,
2177,W/RN/12,1983,w wheat,11-Nov-1982,,diary record,"spring-tine cultivated with crumbler attached, seed sown, spring-tine cultivated",1,Spring-tine cultivated,,,,,
2178,W/RN/12,1983,w wheat,28-Apr-1983,-,diary record,"N applied, N at 150 kg as 'Nitro-chalk'",1,Nitro-chalk,150,kg/ha,,,
2179,W/RN/12,1983,w wheat,29-Apr-1983,-,diary record,"'Brittox' applied, mecoprop with bromoxynil and ioxynil? (as 'Brittox' at 4.2 1) in 280 l",1,"Brittox (mecoprop, bromoxynil, ioxynil)",4.2,l/ha,280,l/ha,
2180,W/RN/12,1983,w wheat,12-Aug-1983,-,diary record,combine harvested,1,Combine harvested,,,,,
2181,W/RN/12,1983,sugar beet,10-Sept-1982,-,diary record,"glyphosate applied, glyphosate at 1.5 kg in 280 l",1,Glyphosate,1.5,kg/ha,280,l/ha,
2182,W/RN/12,1983,sugar beet,5-Oct-1982,-,diary record,Half PK and Mg applied to FERT - FYM plots,1,Half PK and Mg applied to FERT - FYM plots,,,,,
2183,W/RN/12,1983,sugar beet,3-Nov-1982,-,diary record,"ground Chalk applied, at 5.0 t",1,Ground Chalk applied,5.0,tonnes/ha,,,
2184,W/RN/12,1983,sugar beet,5-Nov-1982,-,diary record,treatment FYM applied and these plots ploughed,1,Treatment FYM applied,,,,,
2184,W/RN/12,1983,sugar beet,5-Nov-1982,,diary record,treatment FYM applied and these plots ploughed,1,Treatment FYM plots ploughed,,,,,
2185,W/RN/12,1983,sugar beet,8-Nov-1982,-,diary record,"treatment straw applied, remaining plots ploughed",1,Treatment straw applied,,,,,
2185,W/RN/12,1983,sugar beet,8-Nov-1982,,diary record,"treatment straw applied, remaining plots ploughed",1,Remaining plots ploughed,,,,,
2186,W/RN/12,1983,sugar beet,8-Nov-1982,-,diary record,PK applied to STRAW plots,1,PK applied to STRAW plots,,,,,
2187,W/RN/12,1983,sugar beet,9-Nov-1982,-,diary record,Half PK and Mg applied to FERT - FYM,1,Half PK and Mg applied to FERT - FYM,,,,,
2188,W/RN/12,1983,sugar beet,9-Nov-1982,-,diary record,All PK and Mg applied to FERT - STR plots,1,All PK and Mg applied to FERT - STR plots,,,,,
2189,W/RN/12,1983,sugar beet,9-Nov-1982,-,diary record,All Mg applied to STRAW plots,1,All Mg applied to STRAW plots,,,,,
2190,W/RN/12,1983,sugar beet,12-Jan-1983,-,diary record,Deep-tine cut cultivated,1,Deep-tine cultivated,,,,,
2191,W/RN/12,1983,sugar beet,22-Mar-1983,-,diary record,"Heavy spring-tine cultivated, spring-tine cultivated",1,Heavy spring-tine cultivated,,,,,
2191,W/RN/12,1983,sugar beet,22-Mar-1983,,diary record,"Heavy spring-tine cultivated, spring-tine cultivated",1,Spring-tine cultivated,,,,,
2192,W/RN/12,1983,sugar beet,22-Mar-1983,-,diary record,"N applied, N at 150 kg as 'Nitro-chalk'",1,Nitro-chalk,150,kg/ha,,,
2193,W/RN/12,1983,sugar beet,14-Apr-1983,-,diary record,spring-tine cultivated with crumbler attached,1,Spring-tine cultivated with crumbler attached,,,,,
2194,W/RN/12,1983,sugar beet,30-Apr-1983,-,diary record,"rotary cultivated, seed sown",1,Rotary cultivated,,,,,
2194,W/RN/12,1983,sugar beet,30-Apr-1983,,diary record,"rotary cultivated, seed sown",1,Seed sown,,,,,
2195,W/RN/12,1983,sugar beet,7-June-1983,-,diary record,"Phenmedipham applied, Phenmedipham at 1.3 kg in 280 l",1,Phenmedipham,1.3,kg/ha,280,l/ha,
2196,W/RN/12,1983,sugar beet,9-June-1983,14-June-1983,diary record,singled,1,Singled,,,,,
2197,W/RN/12,1983,sugar beet,20-June-1983,-,diary record,Tractor hoed,1,Tractor hoed,,,,,
2198,W/RN/12,1983,sugar beet,1-July-1983,-,diary record,Tractor hoed,1,Tractor hoed,,,,,
2199,W/RN/12,1983,sugar beet,29-June-1983,-,diary record,"insecticide applied, demeton-s-methyl at 0.24 kg in 280 l",1,Demeton-s-methyl,0.24,kg/ha,280,l/ha,
2200,W/RN/12,1983,sugar beet,4-July-1983,11-July-1983,diary record,hand hoed,1,Hand hoed,,,,,
2201,W/RN/12,1983,sugar beet,10-Oct-1983,-,diary record,lifted,1,Lifted,,,,,
2202,W/RN/12,1983,second third fourth and fifth year leys,3-Nov-1982,-,diary record,"Ground Chalk applied to 3rd and 5th year only, at 5.0 t",1,"Ground Chalk applied to 3rd and 5th year only,",5.0,tonnes/ha,,,
2203,W/RN/12,1983,second third fourth and fifth year leys,9-Nov-1982,-,diary record,"PK applied, P205 at 140 kg, K20 at 280 kg as (0:18:36)",1,PK applied (0:18:36): P,140,kgP2O5/ha,,,
2203,W/RN/12,1983,second third fourth and fifth year leys,9-Nov-1982,,diary record,"PK applied, P205 at 140 kg, K20 at 280 kg as (0:18:36)",1,PK applied (0:18:36): K,280,kgK2O/ha,,,
2204,W/RN/12,1983,second third fourth and fifth year leys,9-Nov-1982,-,variety,"Mg applied, MgO at 50 kg as keserite",1,"Mg applied, MgO as kieserite",50,kg/ha,,,
2205,W/RN/12,1983,second third fourth and fifth year leys,16-June-1983,-,diary record,cut,1,Cut,,,,,
2206,W/RN/12,1983,second third fourth and fifth year leys,24-Aug-1983,-,diary record,cut,1,Cut,,,,,
2207,W/RN/12,1984,w oats,19-Oct-1983,-,diary record,Half PK and Mg applied to FERT - FYM plots,1,Half PK and Mg applied to FERT - FYM plots,,,,,
2208,W/RN/12,1984,w oats,19-Oct-1983,-,diary record,treatment FYM and straw applied,1,Treatment FYM and STRAW applied,,,,,
2209,W/RN/12,1984,w oats,19-Oct-1983,-,diary record,sugar beet tops spread over arable plots,1,Sugar beet tops spread over arable plots,,,,,
2210,W/RN/12,1984,w oats,19-Oct-1983,-,diary record,ploughed,1,Ploughed,,,,,
2211,W/RN/12,1984,w oats,20-Oct-1983,-,diary record,Half PK and Mg applied to FERT - FYM,1,Half PK and Mg applied to FERT - FYM,,,,,
2212,W/RN/12,1984,w oats,20-Oct-1983,-,diary record,All PK and Mg applied to FERT - STR and STRAW plots only,1,All PK and Mg applied to FERT - STR and STRAW plots only,,,,,
2213,W/RN/12,1984,w oats,20-Oct-1983,-,diary record,"spring-tine cultivated with crumbler attached, seed sown",1,Spring-tine cultivated with crumbler attached,,,,,
2213,W/RN/12,1984,w oats,20-Oct-1983,,diary record,"spring-tine cultivated with crumbler attached, seed sown",1,Seed sown,,,,,
2214,W/RN/12,1984,w oats,21-Oct-1983,-,diary record,"weedkiller applied, Methabenzthiazuron at 2.4 kg in 250 l ",1,Methabenzthiazuron,2.4,kg/ha,250,l/ha,
2215,W/RN/12,1984,w oats,3-Apr-1984,-,diary record,"N applied, N at 90 kg as 'Nitro-chalk'",1,Nitro-chalk,90,kg/ha,,,
2216,W/RN/12,1984,w oats,3-Aug-1984,-,diary record,combine harvested,1,Combine harvested,,,,,
2217,W/RN/12,1984,sugar beet,30-Sept-1983,-,diary record,"ground Chalk applied, at 5.0 t",1,Ground Chalk applied,5.0,tonnes/ha,,,
2218,W/RN/12,1984,sugar beet,20-Oct-1983,-,diary record,Half PK and Mg applied to FERT - FYM plots,1,Half PK and Mg applied to FERT - FYM plots,,,,,
2219,W/RN/12,1984,sugar beet,20-Oct-1983,-,diary record,treatment FYM and straw applied,1,Treatment FYM and STRAW applied,,,,,
2220,W/RN/12,1984,sugar beet,21-Oct-1983,-,diary record,ploughed,1,Ploughed,,,,,
2221,W/RN/12,1984,sugar beet,11-Nov-1983,-,diary record,PK applied to STRAW plots,1,PK applied to STRAW plots,,,,,
2222,W/RN/12,1984,sugar beet,15-Nov-1983,-,diary record,Half PK and Mg applied to FERT - FYM plots,1,Half PK and Mg applied to FERT - FYM plots,,,,,
2223,W/RN/12,1984,sugar beet,15-Nov-1983,-,diary record,All PK and Mg applied to FERT - STR plots,1,All PK and Mg applied to FERT - STR plots,,,,,
2224,W/RN/12,1984,sugar beet,15-Nov-1983,-,diary record,All Mg applied to STRAW plots,1,All Mg applied to STRAW plots,,,,,
2225,W/RN/12,1984,sugar beet,14-Dec-1983,-,diary record,Heavy spring-tine cultivated,1,Heavy spring-tine cultivated,,,,,
2226,W/RN/12,1984,sugar beet,3-Apr-1984,-,diary record,"N applied, N at 150 kg as 'Nitro-Chalk'",1,Nitro-chalk,150,kg/ha,,,
2227,W/RN/12,1984,sugar beet,3-Apr-1984,-,diary record,spring-tine cultivated,1,Spring-tine cultivated,,,,,
2228,W/RN/12,1984,sugar beet,4-Apr-1984,-,diary record,"spring-tine cultivated with crumbler attached, seed sown",1,Spring-tine cultivated with crumbler attached,,,,,
2228,W/RN/12,1984,sugar beet,4-Apr-1984,,diary record,"spring-tine cultivated with crumbler attached, seed sown",1,Seed sown,,,,,
2229,W/RN/12,1984,sugar beet,16-May-1984,18-May-1984,diary record,singled,1,Singled,,,,,
2230,W/RN/12,1984,sugar beet,31-May-1984,-,diary record,Tractor hoed,1,Tractor hoed,,,,,
2231,W/RN/12,1984,sugar beet,11-June-1984,-,diary record,Tractor hoed,1,Tractor hoed,,,,,
2232,W/RN/12,1984,sugar beet,11-June-1984,12-July-1984,diary record,hand hoed,1,Hand hoed,,,,,
2233,W/RN/12,1984,sugar beet,29-June-1984,4-July-1984,diary record,hand hoed,1,Hand hoed,,,,,
2234,W/RN/12,1984,sugar beet,29-June-1984,-,diary record,"insecticide applied, demeton-s-methyl at 0.24 kg in 250 l",1,Demeton-s-methyl,0.24,kg/ha,250,l/ha,
2235,W/RN/12,1984,sugar beet,26-Oct-1984,-,diary record,lifted,1,Lifted,,,,,
2236,W/RN/12,1984,third fourth fifth and sixth year leys,20-Oct-1983,-,diary record,"PK applied to 4th and 6th years, P205 at 140 kg, K20 at 280 kg as (0:18:36) ",1,PK applied to 4th and 6th years (0:18:36): P,140,kgP2O5/ha,,,
2236,W/RN/12,1984,third fourth fifth and sixth year leys,20-Oct-1983,,diary record,"PK applied to 4th and 6th years, P205 at 140 kg, K20 at 280 kg as (0:18:36) ",1,PK applied to 4th and 6th years (0:18:36): K,280,kgK2O/ha,,,
2237,W/RN/12,1984,third fourth fifth and sixth year leys,20-Oct-1983,-,diary record,"Mg applied to 4th and 6th years, MgO at 50 kg as kieserite",1,"Mg applied to 4th and 6th years, MgO as kieserite",50,kgMgO/ha,,,
2238,W/RN/12,1984,third fourth fifth and sixth year leys,15-Nov-1983,-,diary record,"PK applied to 3rd and 5th years, P205 at 140 kg, K20 at 280 kg as (0:18:36) ",1,PK applied to 3rd and 5th years (0:18:36): P,140,kgP2O5/ha,,,
2238,W/RN/12,1984,third fourth fifth and sixth year leys,15-Nov-1983,,diary record,"PK applied to 3rd and 5th years, P205 at 140 kg, K20 at 280 kg as (0:18:36) ",1,PK applied to 3rd and 5th years (0:18:36): K,280,kgK2O/ha,,,
2239,W/RN/12,1984,third fourth fifth and sixth year leys,15-Nov-1983,-,diary record,"Mg applied to 3rd and 5th years, MgO at 50 kg as kieserite",1,"Mg applied to 3rd and 5th years, MgO as kieserite",50,kg/ha,,,
2240,W/RN/12,1984,third fourth fifth and sixth year leys,12-June-1984,-,diary record,cut,1,Cut,,,,,
2241,W/RN/12,1984,third fourth fifth and sixth year leys,10-Sept-1984,-,diary record,cut,1,Cut,,,,,
2242,W/RN/12,1985,w oats s oats,5-Nov-1984,-,diary record,sugar beet tops spread over arable plots,1,Sugar beet tops spread over arable plots,,,,,
2243,W/RN/12,1985,w oats s oats,5-Nov-1984,-,diary record,PK and Mg applied to FERT - FYM,1,PK and Mg applied to FERT - FYM,,,,,
2244,W/RN/12,1985,w oats s oats,5-Nov-1984,-,diary record,"treatment FYM and STRAW applied, ploughed",1,Treatment FYM and STRAW applied,,,,,
2244,W/RN/12,1985,w oats s oats,5-Nov-1984,,diary record,"treatment FYM and STRAW applied, ploughed",1,Ploughed,,,,,
2245,W/RN/12,1985,w oats s oats,5-Nov-1984,-,diary record,PK and Mg applied to STRAW,1,PK and Mg applied to STRAW,,,,,
2246,W/RN/12,1985,w oats s oats,5-Nov-1984,-,diary record,Mg applied to FERT - FYM and FERT - STR,1,Mg applied to FERT - FYM and FERT - STR,,,,,
2247,W/RN/12,1985,w oats s oats,12-Nov-1984,-,diary record,"rotary harrowed, w. oats sown",1,Rotary harrowed,,,,,
2247,W/RN/12,1985,w oats s oats,12-Nov-1984,,diary record,"rotary harrowed, w. oats sown",1,W. oats sown,,,,,
2248,W/RN/12,1985,w oats s oats,18-Mar-1985,-,diary record,spring-tine cultivated,1,Spring-tine cultivated,,,,,
2249,W/RN/12,1985,w oats s oats,20-Mar-1985,-,diary record,"power harrowed, s. oats sown",1,Power harrowed,,,,,
2249,W/RN/12,1985,w oats s oats,20-Mar-1985,,diary record,"power harrowed, s. oats sown",1,S. oats sown,,,,,
2250,W/RN/12,1985,w oats s oats,24-Apr-1985,-,diary record,"N applied, N at 50 kg as 'Nitro-chalk' (27.5% N)",1,Nitro-chalk (27.5% N),50,kg/ha,,,
2251,W/RN/12,1985,w oats s oats,16-May-1985,-,diary record,"weedkiller applied, mecoprop at 1.2 kg with bromoxynil at 0.3 kg and ioxynil at 0.3 kg in 250 l",1,Mecoprop,1.2,kg/ha,250,l/ha,
