ï»¿source_id,experiment,harvest_year,plot,start year,orig_record,record,flag,amount,unit,water_volume,water_unit,suffix
8809,R/BK/1,1993,w wheat,06-May-93,"Mistral at 1.0 1, Sportak 45 at 0.90 1 and Tripart Brevis at 2.25 1 in 200 1 (except section 6).",Tripart Brevis,1,2.25,l/ha,200,l/ha,(except section 6)
8810,R/BK/1,1993,w wheat,10-May-93,Cheetah R at 2.5 1 in 200 1 (except section 8).,Cheetah R,1,2.5,l/ha,200,l/ha,(except section 8)
8811,R/BK/1,1993,w wheat,04-Jun-93,Starane 2 at 1.5 1 in 200 1 (except section 8).,Starane 2,1,1.5,l/ha,200,l/ha,(except section 8)
8812,R/BK/1,1993,w wheat,04-Jun-93,Bombardier at 2.0 1 and Mistral at 1.0 1 in 200 1 (except section 6}.,Bombardier,1,2.0,l/ha,200,l/ha,(except section 6}
8812,R/BK/1,1993,w wheat,04-Jun-93,Bombardier at 2.0 1 and Mistral at 1.0 1 in 200 1 (except section 6}.,Mistral,1,1.0,l/ha,200,l/ha,(except section 6)
8813,R/BK/1,1993,w wheat,22-Jun-93,Corbel at 1.0 1 and Radar at 0.50 1 in 200 1 (except section 6).,Corbel,1,1.0,l/ha,200,l/ha,(except section 6)
8813,R/BK/1,1993,w wheat,22-Jun-93,Corbel at 1.0 1 and Radar at 0.50 1 in 200 1 (except section 6).,Radar,1,0.50,l/ha,200,l/ha,(except section 6)
8814,R/BK/1,1993,w wheat,04-Aug-93,Roundup at 6.0 1 with High Stefes Mixture B at 2.9 1 in 150 1 (except section 8).,Roundup,1,6.0,l/ha,150,l/ha,(except section 8)
8814,R/BK/1,1993,w wheat,04-Aug-93,Roundup at 6.0 1 with High Stefes Mixture B at 2.9 1 in 150 1 (except section 8).,High Stefes Mixture B,1,2.9,l/ha,150,l/ha,
8815,R/BK/1,1993,w wheat,17-Aug-93,combine harvested.,Combine harvested,1,,,,,
8816,R/BK/1,1993,potatoes,12-Feb-93,Chisel ploughed.,Chisel ploughed,1,,,,,
8817,R/BK/1,1993,potatoes,20-Apr-93,spring N treatment applied.,Spring N treatment applied,1,,,,,
8818,R/BK/1,1993,potatoes,28-Apr-93,hay spring-tine cultivated.,Heavy spring-tine cultivated,1,,,,,
8819,R/BK/1,1993,potatoes,05-May-93,"rotary harrowed twice, planted Pentland Crown AA.",Rotary harrowed twice,1,,,,,
8819,R/BK/1,1993,potatoes,05-May-93,"rotary harrowed twice, planted Pentland Crown AA.",Planted Pentland Crown AA,1,,,,,
8820,R/BK/1,1993,potatoes,14-May-93,rotary ridged.,Rotary ridged,1,,,,,
8821,R/BK/1,1993,potatoes,19-May-93,Rotalin at 5.5 1 in 200 1.,Rotalin,1,5.5,l/ha,200,l/ha,
8822,R/BK/1,1993,potatoes,24-May-93,cultivated by rotary grubber.,Cultivated by rotary grubber,1,,,,,
8823,R/BK/1,1993,potatoes,22-Jun-93,Ashlade mancozeb PL at 2.25 1 with Intracrop BLA at 0.2 1 in 200 1.,Ashlade mancozeb PL,1,2.25,l/ha,200,l/ha,
8823,R/BK/1,1993,potatoes,22-Jun-93,Ashlade mancozeb PL at 2.25 1 with Intracrop BLA at 0.2 1 in 200 1.,Intracrop BLA,1,0.20,l/ha,200,l/ha,
8824,R/BK/1,1993,potatoes,08-Jul-93,Ashlade mancozeb FL at 2.25 1 with Intracrop BLA at 0.2 1 in 200 1.,Ashlade mancozeb FL,1,2.25,l/ha,200,l/ha,
8824,R/BK/1,1993,potatoes,08-Jul-93,Ashlade mancozeb FL at 2.25 1 with Intracrop BLA at 0.2 1 in 200 1.,Intracrop BLA,1,0.20,l/ha,200,l/ha,
8825,R/BK/1,1993,potatoes,22-Jul-93,Ashlade mancozeb PL at 2.25 1 with Intracrop BLA at 0.2 1 in 200 1.,Ashlade mancozeb PL,1,2.25,l/ha,200,l/ha,
8825,R/BK/1,1993,potatoes,22-Jul-93,Ashlade mancozeb PL at 2.25 1 with Intracrop BLA at 0.2 1 in 200 1.,Intracrop BLA,1,0.20,l/ha,200,l/ha,
8826,R/BK/1,1993,potatoes,06-Aug-93,Ashlade mancozeb FL at 2.25 1 with Intracrop BLA at 0.2 1 in 200 1.,Ashlade mancozeb FL,1,2.25,l/ha,200,l/ha,
8826,R/BK/1,1993,potatoes,06-Aug-93,Ashlade mancozeb FL at 2.25 1 with Intracrop BLA at 0.2 1 in 200 1.,Intracrop BLA,1,0.20,l/ha,200,l/ha,
8827,R/BK/1,1993,potatoes,25-Aug-93,Chiltern Super-Tin 4L at 0.56 1 with Intracrop BLA at 0.20 1 in 200 l.,Chiltern Super-Tin 4L,1,0.56,l/ha,200,l/ha,
8827,R/BK/1,1993,potatoes,25-Aug-93,Chiltern Super-Tin 4L at 0.56 1 with Intracrop BLA at 0.20 1 in 200 l.,Intracrop BLA,1,0.20,l/ha,200,l/ha,
8828,R/BK/1,1993,potatoes,15-Sep-93,Stefes Diquat at 4.0 1 in 200 1.,Stefes Diquat,1,4.0,l/ha,200,l/ha,
8829,R/BK/1,1993,potatoes,23-Sep-93,Haulm mechanically destroyed.,Haulm mechanically destroyed,1,,,,,
8830,R/BK/1,1993,potatoes,18-Oct-93,lifted.,Lifted,1,,,,,
8831,R/BK/1,1993,fallow,12-Feb-93,Chisel ploughed.,Chisel ploughed,1,,,,,
8832,R/BK/1,1993,fallow,24-Jun-93,cultivated by rotary grubber.,Cultivated by rotary grubber,1,,,,,
8833,R/BK/1,1994,all sections,21-Oct-93,P applied.,P applied,1,,,,,
8834,R/BK/1,1994,all sections,25-Oct-93,"K, Na and Mg applied.",K applied,1,,,,,
8834,R/BK/1,1994,all sections,25-Oct-93,"K, Na and Mg applied.",Na applied,1,,,,,
8834,R/BK/1,1994,all sections,25-Oct-93,"K, Na and Mg applied.",Mg applied,1,,,,,
8835,R/BK/1,1994,all sections,26-Oct-93,FYM applied.,FYM applied,1,,,,,
8836,R/BK/1,1994,all sections,28-Oct-93,ploughed.,Ploughed,1,,,,,
8837,R/BK/1,1994,all sections,02-Nov-93,rotary harrowed. twice.,Rotary harrowed twice,1,,,,,
8838,R/BK/1,1994,w wheat,19-Aug-93,Straw chopped (section 0 only).,Straw chopped (section 0 only),1,,,,,
8839,R/BK/1,1994,w wheat,21-Oct-93,autumn N treatment applied.,Autumn N treatment applied,1,,,,,
8840,R/BK/1,1994,w wheat,03-Nov-93,"rotary harrowed. Apollo, dressed Fonofos seed treatment, drilled at 380 seed per mÃ”Ã‡Ã–.",Rotary harrowed,1,,,,,
8840,R/BK/1,1994,w wheat,03-Nov-93,"rotary harrowed. Apollo, dressed Fonofos seed treatment, drilled at 380 seed per mÃ”Ã‡Ã–.","Apollo, dressed Fonofos seed treatment, drilled",1,380,seed per,,,
8841,R/BK/1,1994,w wheat,21-Dec-93,"Draza at 5.5 kg, (except section 6).","Draza, (except section 6)",1,5.5,kg/ha,,,
8842,R/BK/1,1994,w wheat,18-Apr-94,spring N treatment applied.,Spring N treatment applied,1,,,,,
8843,R/BK/1,1994,w wheat,09-May-94,ally at 30 g with Cheetah Super at 3.0 1 and Starane 2 at 0.75 1 in 200 1.,Ally,1,30,g/ha,200,l/ha,
8843,R/BK/1,1994,w wheat,09-May-94,ally at 30 g with Cheetah Super at 3.0 1 and Starane 2 at 0.75 1 in 200 1.,Cheetah Super,1,3.0,l/ha,200,l/ha,
8843,R/BK/1,1994,w wheat,09-May-94,ally at 30 g with Cheetah Super at 3.0 1 and Starane 2 at 0.75 1 in 200 1.,Starane 2,1,0.75,l/ha,200,l/ha,
8844,R/BK/1,1994,w wheat,09-May-94,"Sportak 45 at 0.7 1 with Standen Tridemorph at 0.5 1 and new SC Cycocel at 2.5 1 in 200 1, (except section 6).",Sportak 45,1,0.7,l/ha,200,l/ha,
8844,R/BK/1,1994,w wheat,09-May-94,"Sportak 45 at 0.7 1 with Standen Tridemorph at 0.5 1 and new SC Cycocel at 2.5 1 in 200 1, (except section 6).",Standen Tridemorph,1,0.5,l/ha,200,l/ha,(except section 6)
8844,R/BK/1,1994,w wheat,09-May-94,"Sportak 45 at 0.7 1 with Standen Tridemorph at 0.5 1 and new SC Cycocel at 2.5 1 in 200 1, (except section 6).",New SC Cycocel,1,2.5,l/ha,200,l/ha,(except section 6)
8845,R/BK/1,1994,w wheat,23-Jun-94,Starane 2 at 1.5 1 in 200 1.,Starane 2,1,1.5,l/ha,200,l/ha,
8846,R/BK/1,1994,w wheat,23-Jun-94,Halo at 2.0 1 with Mallard 750 EC at 1.0 1 in 200 1 except section 6).,Halo,1,2.0,l/ha,200,l/ha,except section 6)
8846,R/BK/1,1994,w wheat,23-Jun-94,Halo at 2.0 1 with Mallard 750 EC at 1.0 1 in 200 1 except section 6).,Mallard 750 EC,1,1.0,l/ha,200,l/ha,
8847,R/BK/1,1994,w wheat,15-Jun-94,rotation at 840 ml in 200 1 (except section 6).,Rotation,1,840,ml/ha,200,l/ha,(except section 6)
8848,R/BK/1,1994,w wheat,28-Jun-94,Delsene M powder at 2.5 kg with Mistral at 0.5 1 in 200 1 (except section 6).,Delsene M powder,1,2.5,kg/ha,200,l/ha,(except section 6)
8848,R/BK/1,1994,w wheat,28-Jun-94,Delsene M powder at 2.5 kg with Mistral at 0.5 1 in 200 1 (except section 6).,Mistral,1,0.50,l/ha,200,l/ha,
8849,R/BK/1,1994,w wheat,22-Aug-94,combine harvested.,Combine harvested,1,,,,,
8850,R/BK/1,1994,potatoes,18-Apr-94,spring N treatment applied.,Spring N treatment applied,1,,,,,
8851,R/BK/1,1994,potatoes,28-Apr-94,"hay spring-tine cultivated twice, rotary harrowed. planted Estima, dressed Fungazil 100 SL.",Heavy spring-tine cultivated twice,1,,,,,
8851,R/BK/1,1994,potatoes,28-Apr-94,"hay spring-tine cultivated twice, rotary harrowed. planted Estima, dressed Fungazil 100 SL.",Rotary harrowed,1,,,,,
8851,R/BK/1,1994,potatoes,28-Apr-94,"hay spring-tine cultivated twice, rotary harrowed. planted Estima, dressed Fungazil 100 SL.","Planted Estima, dressed Fungazil 100 SL",1,,,,,
8852,R/BK/1,1994,potatoes,16-May-94,rotary ridged.,Rotary ridged,1,,,,,
8853,R/BK/1,1994,potatoes,23-May-94,Farmon PDQ at 2.0 1 with Rotalin at 5.0 1 in 200 1.,Farmon PDQ,1,2.0,l/ha,200,l/ha,
8853,R/BK/1,1994,potatoes,23-May-94,Farmon PDQ at 2.0 1 with Rotalin at 5.0 1 in 200 1.,Rotalin,1,5.0,l/ha,200,l/ha,
8854,R/BK/1,1994,potatoes,23-Jun-94,Dithane 945 at 1.7 kg with Intracrop BLA at 0.2 1 in 200 1.,Dithane 945,1,1.7,kg/ha,200,l/ha,
8854,R/BK/1,1994,potatoes,23-Jun-94,Dithane 945 at 1.7 kg with Intracrop BLA at 0.2 1 in 200 1.,Intracrop BLA,1,0.20,l/ha,200,l/ha,
8855,R/BK/1,1994,potatoes,07-Jul-94,Dithane 945 at 1.7 kg with pirimicarb 50 DG at 0.28 kg and Intracrop BLA at 0.2 1 in 200 l.,Dithane 945,1,1.7,kg/ha,200,l/ha,
8855,R/BK/1,1994,potatoes,07-Jul-94,Dithane 945 at 1.7 kg with pirimicarb 50 DG at 0.28 kg and Intracrop BLA at 0.2 1 in 200 l.,Pirimicarb 50 DG,1,0.28,kg/ha,200,l/ha,
8855,R/BK/1,1994,potatoes,07-Jul-94,Dithane 945 at 1.7 kg with pirimicarb 50 DG at 0.28 kg and Intracrop BLA at 0.2 1 in 200 l.,Intracrop BLA,1,0.20,l/ha,200,l/ha,
8856,R/BK/1,1994,potatoes,25-Jul-94,Ashlade mancozeb FL at 2.5 1 with Intracrop BLA at 0.2 1 in 200 1.,Ashlade mancozeb FL,1,2.5,l/ha,200,l/ha,
8856,R/BK/1,1994,potatoes,25-Jul-94,Ashlade mancozeb FL at 2.5 1 with Intracrop BLA at 0.2 1 in 200 1.,Intracrop BLA,1,0.20,l/ha,200,l/ha,
8857,R/BK/1,1994,potatoes,15-Aug-94,Ashlade mancozeb FL at 2.5 1 with Intracrop BLA at 0.2 1 in 200 1.,Ashlade mancozeb FL,1,2.5,l/ha,200,l/ha,
8857,R/BK/1,1994,potatoes,15-Aug-94,Ashlade mancozeb FL at 2.5 1 with Intracrop BLA at 0.2 1 in 200 1.,Intracrop BLA,1,0.20,l/ha,200,l/ha,
8858,R/BK/1,1994,potatoes,30-Aug-94,Ashlade mancozeb PL at 2.5 1 with Intracrop BLA at 0.2 1 in 200 1.,Ashlade mancozeb PL,1,2.5,l/ha,200,l/ha,
8858,R/BK/1,1994,potatoes,30-Aug-94,Ashlade mancozeb PL at 2.5 1 with Intracrop BLA at 0.2 1 in 200 1.,Intracrop BLA,1,0.20,l/ha,200,l/ha,
8859,R/BK/1,1994,potatoes,26-Sep-94,Chiltern Super-Tin 4L at 560 ml with Reglone at 4.0 1 in 200 1.,Chiltern Super-Tin 4L,1,560,ml/ha,200,l/ha,
8859,R/BK/1,1994,potatoes,26-Sep-94,Chiltern Super-Tin 4L at 560 ml with Reglone at 4.0 1 in 200 1.,Reglone,1,4.0,l/ha,200,l/ha,
8860,R/BK/1,1994,potatoes,06-Oct-94,lifted.,Lifted,1,,,,,
8861,R/BK/1,1994,fallow,28-Apr-94,"hay spring-tine cultivated, twice.",Heavy spring-tine cultivated twice,1,,,,,
8862,R/BK/1,1994,fallow,16-Jun-94,cultivated by rotary grubber.,Cultivated by rotary grubber,1,,,,,
8863,R/BK/1,1994,fallow,07-Jul-94,cultivated by rotary grubber.,Cultivated by rotary grubber,1,,,,,
8864,R/BK/1,1995,all sections,10-Oct-94,Mg and Na applied.,Mg applied,1,,,,,
8864,R/BK/1,1995,all sections,10-Oct-94,Mg and Na applied.,Na applied,1,,,,,
8865,R/BK/1,1995,all sections,11-Oct-94,P and K applied.,P and K applied,1,,,,,
8866,R/BK/1,1995,all sections,13-Oct-94,Farmyard manures applied.,Farmyard manures applied,1,,,,,
8867,R/BK/1,1995,all sections,13-Oct-94,ploughed and furrow pressed.,Ploughed,1,,,,,
8867,R/BK/1,1995,all sections,13-Oct-94,ploughed and furrow pressed.,Furrow pressed,1,,,,,
8868,R/BK/1,1995,w wheat,24-Aug-94,Straw chopped (section 0 only).,Straw chopped (section 0 only),1,,,,,
8869,R/BK/1,1995,w wheat,30-Aug-94,"Straw baled (sections 1, 2, 3, 5, 6, and 9).","Straw baled (sections 1, 2, 3, 5, 6, and 9)",1,,,,,
8870,R/BK/1,1995,w wheat,12-Sep-94,weeds topped (section 8 only).,Weeds topped (section 8 only),1,,,,,
8871,R/BK/1,1995,w wheat,12-Oct-94,autumn N treatment applied.,Autumn N treatment applied,1,,,,,
8872,R/BK/1,1995,w wheat,16-Nov-94,"rotary harrowed. Apollo, dressed new Kotol, drilled at 380 seed per mÃ”Ã‡Ã–.",Rotary harrowed,1,,,,,
8872,R/BK/1,1995,w wheat,16-Nov-94,"rotary harrowed. Apollo, dressed new Kotol, drilled at 380 seed per mÃ”Ã‡Ã–.","Apollo, dressed new Kotol, drilled",1,380,seed per m,,,
8873,R/BK/1,1995,w wheat,21-Mar-95,Stefes IPU at 3.0 1 with Stomp 400 at 3.3 1 in 200 1 (except section 8).,Stefes IPU,1,3.0,l/ha,200,l/ha,(except section 8)
8873,R/BK/1,1995,w wheat,21-Mar-95,Stefes IPU at 3.0 1 with Stomp 400 at 3.3 1 in 200 1 (except section 8).,Stomp 400,1,3.3,l/ha,200,l/ha,
8874,R/BK/1,1995,w wheat,11-Apr-95,spring N treatment applied.,Spring N treatment applied,1,,,,,
8875,R/BK/1,1995,w wheat,28-Apr-95,Halo at 2.0 1 with Mallard 750 EC at 0.5 1 and new 5c Cycocel at LLC2-8 1 in 200 1 (except section 6).,Halo,1,2.0,l/ha,200,l/ha,(except section 6)
8875,R/BK/1,1995,w wheat,28-Apr-95,Halo at 2.0 1 with Mallard 750 EC at 0.5 1 and new 5c Cycocel at LLC2-8 1 in 200 1 (except section 6).,Mallard 750 EC,1,0.5,l/ha,200,l/ha,
8875,R/BK/1,1995,w wheat,28-Apr-95,Halo at 2.0 1 with Mallard 750 EC at 0.5 1 and new 5c Cycocel at LLC2-8 1 in 200 1 (except section 6).,New 5C Cycocel,1,2.8,l/ha,200,l/ha,
8876,R/BK/1,1995,w wheat,19-Jun-95,Sprint at 1.5 1 in 300 1 (except section 6).,Sprint,1,1.5,l/ha,300,l/ha,(except section 6)
8877,R/BK/1,1995,w wheat,0S-Jul-95,pirimicarb 50 DG at 280 g in 200 1 (except section 6).,Pirimicarb 50 DG,1,280,g/ha,200,l/ha,(except section 6)
8878,R/BK/1,1995,w wheat,18-Jul-95,pulled wild oats by hand.,Pulled wild oats by hand,1,,,,,
8879,R/BK/1,1995,w wheat,27-Jul-95,Roundup at 6.0 1 with Mixture B at 2.94 1 in 150 1 (except section 8).,Roundup,1,6.0,l/ha,150,l/ha,(except section 8)
8879,R/BK/1,1995,w wheat,27-Jul-95,Roundup at 6.0 1 with Mixture B at 2.94 1 in 150 1 (except section 8).,Mixture B,1,2.94,l/ha,150,l/ha,
8880,R/BK/1,1995,w wheat,06-Aug-95,combine harvested.,Combine harvested,1,,,,,
8881,R/BK/1,1995,potatoes,12-Sep-94,weeds topped.,Weeds topped,1,,,,,
8882,R/BK/1,1995,potatoes,11-Apr-95,N treatment applied.,N treatment applied,1,,,,,
8883,R/BK/1,1995,potatoes,24-Apr-95,"hay spring-tine cultivated twice, rotary harrowed. planted Estima, undressed.",Heavy spring-tine cultivated twice,1,,,,,
8883,R/BK/1,1995,potatoes,24-Apr-95,"hay spring-tine cultivated twice, rotary harrowed. planted Estima, undressed.",Rotary harrowed,1,,,,,
8883,R/BK/1,1995,potatoes,24-Apr-95,"hay spring-tine cultivated twice, rotary harrowed. planted Estima, undressed.","Planted Estima, undressed",1,,,,,
8884,R/BK/1,1995,potatoes,04-May-95,rotary ridged.,Rotary ridged,1,,,,,
8885,R/BK/1,1995,potatoes,01-Jun-95,Basagran at 3.0 1 in 400 1.,Basagran,1,3.0,l/ha,400,l/ha,
8886,R/BK/1,1995,potatoes,20-Jun-95,Ashlade maneb Flowable at 2.75 1 in 200 1.,Ashlade maneb Flowable,1,2.75,l/ha,200,l/ha,
8887,R/BK/1,1995,potatoes,30-Jun-95,Ashlade maneb Flowable at 2.75 1 in 200 1.,Ashlade maneb Flowable,1,2.75,l/ha,200,l/ha,
8888,R/BK/1,1995,potatoes,19-Jul-95,Ashlade maneb Flowable at 2.75 1 in 300 1.,Ashlade maneb Flowable,1,2.75,l/ha,300,l/ha,
8889,R/BK/1,1995,potatoes,01-Aug-95,Ashlade maneb Flowable at 2.75 1 in 300 1.,Ashlade maneb Flowable,1,2.75,l/ha,300,l/ha,
8890,R/BK/1,1995,potatoes,14-Aug-95,Super-Tin 4h at 560 ml with Intracrop BLA at 200 ml in 200 1.,Super-Tin 4h,1,560,ml/ha,200,l/ha,
8890,R/BK/1,1995,potatoes,14-Aug-95,Super-Tin 4h at 560 ml with Intracrop BLA at 200 ml in 200 1.,Intracrop BLA,1,200,ml/ha,200,l/ha,
8891,R/BK/1,1995,potatoes,24-Aug-95,Haulm pulverised.,Haulm pulverised,1,,,,,
8892,R/BK/1,1995,potatoes,15-Sep-95,lifted.,Lifted,1,,,,,
8893,R/BK/1,1995,fallow,30-Aug-94,Straw baled.,Straw baled,1,,,,,
8894,R/BK/1,1995,fallow,24-Apr-95,hay spring-tine cultivated twice.,Heavy spring-tine cultivated twice,1,,,,,
8895,R/BK/1,1995,fallow,09-Jun-95,cultivated rotary-grubber.,Cultivated by rotary grubber,1,,,,,
8896,R/BK/1,1995,fallow,17-Jul-95,spring-tine cultivated.,Spring-tine cultivated,1,,,,,
8897,R/BK/1,1996,all sections,18-Sep-95,P applied.,P applied,1,,,,,
8898,R/BK/1,1996,all sections,21-Sep-95,Mg and Na applied.,Mg applied,1,,,,,
8898,R/BK/1,1996,all sections,21-Sep-95,Mg and Na applied.,Na applied,1,,,,,
8899,R/BK/1,1996,all sections,22-Sep-95,K applied.,K applied,1,,,,,
8900,R/BK/1,1996,all sections,29-Sep-95,ploughed and furrow pressed.,Ploughed,1,,,,,
8900,R/BK/1,1996,all sections,29-Sep-95,ploughed and furrow pressed.,Furrow pressed,1,,,,,
8901,R/BK/1,1996,all sections,09-Oct-95,spring-tine cultivated.,Spring-tine cultivated,1,,,,,
8902,R/BK/1,1996,w wheat,11-Aug-95,"Straw chopped (section 0 only), straw baled (sections 1, 2, 6, 7, 8 and 9).","Straw chopped (section 0 only), straw baled (sections 1, 2, 6, 7, 8 and 9)",1,,,,,
8903,R/BK/1,1996,w wheat,22-Sep-95,autumn N treatment applied.,Autumn N treatment applied,1,,,,,
8904,R/BK/1,1996,w wheat,26-Sep-95,Farmyard manures applied.,Farmyard manures applied,1,,,,,
8905,R/BK/1,1996,w wheat,11-Oct-95,"rotary harrowed. Hereward, dressed Fonofos seed treatment, drilled at 380 seed per tm).",Rotary harrowed,1,,,,,
8905,R/BK/1,1996,w wheat,11-Oct-95,"rotary harrowed. Hereward, dressed Fonofos seed treatment, drilled at 380 seed per tm).","Hereward, dressed Fonofos seed treatment, drilled",1,380,seed per tm),,,
8906,R/BK/1,1996,w wheat,12-Oct-95,rolled.,Rolled,1,,,,,
8907,R/BK/1,1996,w wheat,17-Apr-96,spring N treatment applied.,Spring N treatment applied,1,,,,,
8908,R/BK/1,1996,w wheat,26-Apr-96,ally at 30 g with Cheetah Super at 1.25 1 in 200 1 (except section 8).,Ally,1,30,g/ha,200,l/ha,(except section 8)
8908,R/BK/1,1996,w wheat,26-Apr-96,ally at 30 g with Cheetah Super at 1.25 1 in 200 1 (except section 8).,Cheetah Super,1,1.25,l/ha,200,l/ha,(except section 8)
8909,R/BK/1,1996,w wheat,26-Apr-96,Barclay Eyetak at 0.9 1 in 200 1 (except section 6).,Barclay Eyetak,1,0.9,l/ha,200,l/ha,(except section 6)
8910,R/BK/1,1996,w wheat,29-Apr-96,Barclay Holdup at LLC2-3 1 in 200 1 (except section 6).,Barclay Holdup,1,2.3,l/ha,200,l/ha,(except section 6)
8911,R/BK/1,1996,w wheat,07-Jun-96,Alto 100 SL at 0.6 1 with Mallard 750 EC at 0.4 1 in 320 1 (except section 6).,Alto 100 SL,1,0.6,l/ha,320,l/ha,(except section 6)
8911,R/BK/1,1996,w wheat,07-Jun-96,Alto 100 SL at 0.6 1 with Mallard 750 EC at 0.4 1 in 320 1 (except section 6).,Mallard 750 EC,1,0.4,l/ha,320,l/ha,
8912,R/BK/1,1996,w wheat,16-Aug-96,combine harvested.,Combine harvested,1,,,,,
8913,R/BK/1,1996,potatoes,26-Sep-95,Farmyard manures applied.,Farmyard manures applied,1,,,,,
8914,R/BK/1,1996,potatoes,17-Apr-96,spring N treatment applied.,Spring N treatment applied,1,,,,,
8915,R/BK/1,1996,potatoes,24-Apr-96,hay spring-tine cultivated.,Heavy spring-tine cultivated,1,,,,,
8916,R/BK/1,1996,potatoes,30-Apr-96,hay spring-tine cultivated.,Heavy spring-tine cultivated,1,,,,,
8917,R/BK/1,1996,potatoes,01-May-96,"rotary harrowed. planted Estima, dressed Fungazil 100 SL.",Rotary harrowed,1,,,,,
8917,R/BK/1,1996,potatoes,01-May-96,"rotary harrowed. planted Estima, dressed Fungazil 100 SL.","Planted Estima, dressed Fungazil 100 SL",1,,,,,
8918,R/BK/1,1996,potatoes,31-May-96,rotary ridged.,Rotary ridged,1,,,,,
8919,R/BK/1,1996,potatoes,04-Jun-96,Campbell's Linuron 45% Flowable at 5.0 1 in 320 1.,Campbell's Linuron 45% Flowable,1,5.0,l/ha,320,l/ha,
8920,R/BK/1,1996,potatoes,05-Jul-96,Clayton Turret at 2.0 1 in 260 1.,Clayton Turret,1,2.0,l/ha,260,l/ha,
8921,R/BK/1,1996,potatoes,22-Jul-96,Clayton Turret at 2.0 1 in 300 1.,Clayton Turret,1,2.0,l/ha,300,l/ha,
8922,R/BK/1,1996,potatoes,02-Aug-96,Clayton Turret at 2.0 1 in 400 1.,Clayton Turret,1,2.0,l/ha,400,l/ha,
8923,R/BK/1,1996,potatoes,15-Aug-96,Shirlan at 0.3 1 in 390 1.,Shirlan,1,0.3,l/ha,390,l/ha,
8924,R/BK/1,1996,potatoes,02-Sep-96,Shirlan at 0.3 1 in 260 1.,Shirlan,1,0.3,l/ha,260,l/ha,
8925,R/BK/1,1996,potatoes,12-Sep-96,Haulm pulverised.,Haulm pulverised,1,,,,,
8926,R/BK/1,1996,potatoes,24-Sep-96,potatoes lifted.,Potatoes lifted,1,,,,,
8927,R/BK/1,1996,w oats,11-Aug-95,Straw baled.,Straw baled,1,,,,,
8928,R/BK/1,1996,w oats,12-Oct-95,"rotary harrowed. damage, dressed Vitaflo extra, drilled at 350 seed per tm), rolled.",Rotary harrowed,1,,,,,
8928,R/BK/1,1996,w oats,12-Oct-95,"rotary harrowed. damage, dressed Vitaflo extra, drilled at 350 seed per tm), rolled.","Image, dressed Vitaflo extra, drilled",1,350,seed per tm),,,
8928,R/BK/1,1996,w oats,12-Oct-95,"rotary harrowed. damage, dressed Vitaflo extra, drilled at 350 seed per tm), rolled.",Rolled,1,,,,,
8929,R/BK/1,1996,w oats,13-Oct-95,Tribunil at 2.25 kg in 200 1.,Tribunil,1,2.25,kg/ha,200,l/ha,
8930,R/BK/1,1996,w oats,30-May-96,Tilt 250 EC at 0.5 1 with Barclay Holdup at LLC2-3 1 and Vassgro Spreader 200 ml in 200 1.,Tilt 250 EC,1,0.5,l/ha,200,l/ha,
8930,R/BK/1,1996,w oats,30-May-96,Tilt 250 EC at 0.5 1 with Barclay Holdup at LLC2-3 1 and Vassgro Spreader 200 ml in 200 1.,Barclay Holdup,1,2.3,l/ha,200,l/ha,
8930,R/BK/1,1996,w oats,30-May-96,Tilt 250 EC at 0.5 1 with Barclay Holdup at LLC2-3 1 and Vassgro Spreader 200 ml in 200 1.,Vassgro Spreader,1,200,ml/ha,200,l/ha,
8931,R/BK/1,1996,w oats,05-Aug-96,combine harvested.,Combine harvested,1,,,,,
8932,R/BK/1,1997,all sections,25-Sep-96,PK Na and Mg applied.,"P, K, Na and Mg applied",1,,,,,
8933,R/BK/1,1997,all sections,28-Sep-96,ploughed and furrow pressed.,Ploughed,1,,,,,
8933,R/BK/1,1997,all sections,28-Sep-96,ploughed and furrow pressed.,Furrow pressed,1,,,,,
8934,R/BK/1,1997,all sections,14-Oct-96,rotary harrowed.,Rotary harrowed,1,,,,,
8935,R/BK/1,1997,w wheat,20-Aug-96,"Straw chopped (section 0 only), straw baled (sections 1, 2, 3, 4, 6 7, 8 and 9).","Straw chopped (section 0 only), straw baled (sections 1, 2, 3, 4, 6 7, 8 and 9)",1,,,,,
8936,R/BK/1,1997,w wheat,26-Sep-96,autumn N treatment applied.,Autumn N treatment applied,1,,,,,
8937,R/BK/1,1997,w wheat,27-Sep-96,Farmyard manures applied.,Farmyard manures applied,1,,,,,
8938,R/BK/1,1997,w wheat,15-Oct-96,"rotary harrowed. Hereward, dressed Beret Gold and Ponophos seed treatment at 380 seed per m.",Rotary harrowed,1,,,,,
8938,R/BK/1,1997,w wheat,15-Oct-96,"rotary harrowed. Hereward, dressed Beret Gold and Ponophos seed treatment at 380 seed per m.","Hereward, dressed Beret Gold and Ponophos seed treatment",1,380,seeds/m2,,,
8939,R/BK/1,1997,w wheat,02-Apr-97,Topik at 125 ml with Sprayprover at 1.0 1 in 200 1 (except section 8).,Topik,1,125,ml/ha,200,l/ha,(except section 8)
8939,R/BK/1,1997,w wheat,02-Apr-97,Topik at 125 ml with Sprayprover at 1.0 1 in 200 1 (except section 8).,Sprayprover,1,1.0,l/ha,200,l/ha,
